study,scale,guesser,respondent,strata,est,se,df,lower_CI,upper_CI,cgr,cgr_trial_id
sbmd,SCS,self,self,ACPL,29.34783,0.9839735,225.0,27.40884,31.28681,0.5,93
sbmd,SCS,self,self,PLAC,33.7971,0.803411,225.0,32.21393,35.38027,0.5,93
sbmd,SCS,self,self,ACAC,32.97368,0.7655182,225.0,31.46518,34.48219,0.5,93
sbmd,SCS,self,self,PLPL,32.39474,1.082364,225.0,30.26187,34.5276,0.5,94
sbmd,SCS,self,self,ACPL,29.23913,0.9837534,225.0,27.30058,31.17768,0.5,94
sbmd,SCS,self,self,PLAC,33.28986,0.8032313,225.0,31.70704,34.87267,0.5,94
sbmd,SCS,self,self,ACAC,31.17105,0.765347,225.0,29.66289,32.67922,0.5,94
sbmd,SCS,self,self,PLPL,28.63158,1.115782,225.0,26.43286,30.8303,0.5,95
sbmd,SCS,self,self,ACPL,31.26087,1.014127,225.0,29.26247,33.25927,0.5,95
sbmd,SCS,self,self,PLAC,32.13043,0.8280309,225.0,30.49875,33.76212,0.5,95
sbmd,SCS,self,self,ACAC,32.52632,0.7889769,225.0,30.97159,34.08104,0.5,95
sbmd,CPS,self,self,PLPL,0.046875,0.1252742,183.0,-0.2002925,0.2940425,0.5,0
sbmd,CPS,self,self,ACPL,-0.2888889,0.1493982,183.0,-0.5836534,0.005875607,0.5,0
sbmd,CPS,self,self,PLAC,-0.25,0.1446542,183.0,-0.5354045,0.0354045,0.5,0
sbmd,CPS,self,self,ACAC,-0.1,0.1829747,183.0,-0.4610113,0.2610113,0.5,0
sbmd,CPS,self,self,PLPL,0.046875,0.1472377,183.0,-0.2436268,0.3373768,0.5,1
sbmd,CPS,self,self,ACPL,0.1555556,0.1755912,183.0,-0.190888,0.5019991,0.5,1
sbmd,CPS,self,self,PLAC,-0.08333333,0.1700155,183.0,-0.4187759,0.2521092,0.5,1
sbmd,CPS,self,self,ACAC,-0.1333333,0.2150545,183.0,-0.5576383,0.2909717,0.5,1
sbmd,CPS,self,self,PLPL,-0.09375,0.146129,183.0,-0.3820643,0.1945643,0.5,2
sbmd,CPS,self,self,ACPL,-0.3555556,0.174269,183.0,-0.6993904,-0.01172068,0.5,2
sbmd,CPS,self,self,PLAC,-0.1041667,0.1687353,183.0,-0.4370834,0.22875,0.5,2
sbmd,CPS,self,self,ACAC,-0.06666667,0.2134351,183.0,-0.4877767,0.3544433,0.5,2
sbmd,CPS,self,self,PLPL,-0.1875,0.1363874,183.0,-0.456594,0.08159401,0.5,3
sbmd,CPS,self,self,ACPL,-0.3111111,0.1626515,183.0,-0.6320244,0.009802224,0.5,3
sbmd,CPS,self,self,PLAC,0.08333333,0.1574866,183.0,-0.2273897,0.3940563,0.5,3
sbmd,CPS,self,self,ACAC,0.2,0.1992066,183.0,-0.193037,0.593037,0.5,3
sbmd,CPS,self,self,PLPL,0.171875,0.1575062,183.0,-0.1388867,0.4826367,0.5,4
sbmd,CPS,self,self,ACPL,-0.2444444,0.1878372,183.0,-0.6150494,0.1261605,0.5,4
sbmd,CPS,self,self,PLAC,-0.4166667,0.1818725,183.0,-0.7755034,-0.05782998,0.5,4
sbmd,CPS,self,self,ACAC,-0.1333333,0.2300526,183.0,-0.5872298,0.3205632,0.5,4
sbmd,CPS,self,self,PLPL,0.046875,0.1410279,183.0,-0.2313748,0.3251248,0.5,5
sbmd,CPS,self,self,ACPL,0.2666667,0.1681856,183.0,-0.06516558,0.5984989,0.5,5
sbmd,CPS,self,self,PLAC,-0.2291667,0.162845,183.0,-0.5504619,0.09212852,0.5,5
sbmd,CPS,self,self,ACAC,-0.2,0.2059845,183.0,-0.6064098,0.2064098,0.5,5
sbmd,CPS,self,self,PLPL,0.09375,0.1541949,183.0,-0.2104784,0.3979784,0.5,6
sbmd,CPS,self,self,ACPL,-0.04444444,0.1838881,183.0,-0.4072579,0.318369,0.5,6
sbmd,CPS,self,self,PLAC,-0.125,0.1780489,183.0,-0.4762927,0.2262927,0.5,6
sbmd,CPS,self,self,ACAC,0.2666667,0.2252161,183.0,-0.1776873,0.7110206,0.5,6
sbmd,CPS,self,self,PLPL,0.0625,0.1453479,183.0,-0.2242731,0.3492731,0.5,7
sbmd,CPS,self,self,ACPL,0.02222222,0.1733375,183.0,-0.3197746,0.3642191,0.5,7
sbmd,CPS,self,self,PLAC,2.775558e-17,0.1678333,183.0,-0.331137,0.331137,0.5,7
sbmd,CPS,self,self,ACAC,0.1,0.2122942,183.0,-0.3188589,0.5188589,0.5,7
sbmd,CPS,self,self,PLPL,0.203125,0.1402116,183.0,-0.07351417,0.4797642,0.5,8
sbmd,CPS,self,self,ACPL,0.1111111,0.1672121,183.0,-0.2188003,0.4410226,0.5,8
sbmd,CPS,self,self,PLAC,-0.1041667,0.1619024,183.0,-0.4236021,0.2152687,0.5,8
sbmd,CPS,self,self,ACAC,-0.03333333,0.2047922,183.0,-0.4373907,0.370724,0.5,8
sbmd,CPS,self,self,PLPL,-0.078125,0.1457043,183.0,-0.3656013,0.2093513,0.5,9
sbmd,CPS,self,self,ACPL,0.1333333,0.1737625,183.0,-0.2095022,0.4761688,0.5,9
sbmd,CPS,self,self,PLAC,-0.3333333,0.1682448,183.0,-0.6652824,-0.0013843,0.5,9
sbmd,CPS,self,self,ACAC,-0.1666667,0.2128147,183.0,-0.5865527,0.2532193,0.5,9
sbmd,CPS,self,self,PLPL,0.109375,0.1448762,183.0,-0.1764676,0.3952176,0.5,10
sbmd,CPS,self,self,ACPL,0.08888889,0.172775,183.0,-0.2519983,0.429776,0.5,10
sbmd,CPS,self,self,PLAC,-0.1041667,0.1672887,183.0,-0.4342292,0.2258959,0.5,10
sbmd,CPS,self,self,ACAC,0.1333333,0.2116053,183.0,-0.2841664,0.5508331,0.5,10
sbmd,CPS,self,self,PLPL,-0.046875,0.1490643,183.0,-0.3409807,0.2472307,0.5,11
sbmd,CPS,self,self,ACPL,-0.2666667,0.1777696,183.0,-0.6174082,0.08407486,0.5,11
sbmd,CPS,self,self,PLAC,-0.04166667,0.1721247,183.0,-0.3812707,0.2979374,0.5,11
sbmd,CPS,self,self,ACAC,-0.3333333,0.2177224,183.0,-0.7629022,0.09623556,0.5,11
sbmd,CPS,self,self,PLPL,0.171875,0.1398407,183.0,-0.1040323,0.4477823,0.5,12
sbmd,CPS,self,self,ACPL,0.2444444,0.1667697,183.0,-0.08459421,0.5734831,0.5,12
sbmd,CPS,self,self,PLAC,-0.0625,0.1614741,183.0,-0.3810903,0.2560903,0.5,12
sbmd,CPS,self,self,ACAC,-0.2,0.2042504,183.0,-0.6029884,0.2029884,0.5,12
sbmd,CPS,self,self,PLPL,0.015625,0.1486784,183.0,-0.2777193,0.3089693,0.5,13
sbmd,CPS,self,self,ACPL,0.06666667,0.1773093,183.0,-0.2831668,0.4165001,0.5,13
sbmd,CPS,self,self,PLAC,-0.0625,0.171679,183.0,-0.4012248,0.2762248,0.5,13
sbmd,CPS,self,self,ACAC,0.3,0.2171587,183.0,-0.1284567,0.7284567,0.5,13
sbmd,CPS,self,self,PLPL,-0.109375,0.1443822,183.0,-0.3942429,0.1754929,0.5,14
sbmd,CPS,self,self,ACPL,-0.06666667,0.1721859,183.0,-0.4063914,0.2730581,0.5,14
sbmd,CPS,self,self,PLAC,0.125,0.1667182,183.0,-0.2039371,0.4539371,0.5,14
sbmd,CPS,self,self,ACAC,-0.06666667,0.2108838,183.0,-0.4827428,0.3494095,0.5,14
sbmd,CPS,self,self,PLPL,0.046875,0.1309304,183.0,-0.2114522,0.3052022,0.5,15
sbmd,CPS,self,self,ACPL,-0.2,0.1561436,183.0,-0.5080732,0.1080732,0.5,15
sbmd,CPS,self,self,PLAC,-0.2916667,0.1511854,183.0,-0.5899572,0.006623879,0.5,15
sbmd,CPS,self,self,ACAC,0.2,0.1912361,183.0,-0.177311,0.577311,0.5,15
sbmd,CPS,self,self,PLPL,-0.171875,0.1676513,183.0,-0.5026529,0.1589029,0.5,16
sbmd,CPS,self,self,ACPL,-0.06666667,0.1999358,183.0,-0.4611424,0.327809,0.5,16
sbmd,CPS,self,self,PLAC,0.02083333,0.193587,183.0,-0.3611161,0.4027828,0.5,16
sbmd,CPS,self,self,ACAC,0.3,0.2448703,183.0,-0.1831321,0.7831321,0.5,16
sbmd,CPS,self,self,PLPL,0.21875,0.1477753,183.0,-0.07281234,0.5103123,0.5,17
sbmd,CPS,self,self,ACPL,0.02222222,0.1762323,183.0,-0.3254862,0.3699306,0.5,17
sbmd,CPS,self,self,PLAC,-0.1458333,0.1706362,183.0,-0.4825005,0.1908339,0.5,17
sbmd,CPS,self,self,ACAC,-0.06666667,0.2158396,183.0,-0.4925207,0.3591874,0.5,17
sbmd,CPS,self,self,PLPL,-0.046875,0.1327688,183.0,-0.3088294,0.2150794,0.5,18
sbmd,CPS,self,self,ACPL,0.2444444,0.158336,183.0,-0.06795436,0.5568433,0.5,18
sbmd,CPS,self,self,PLAC,-0.2083333,0.1533082,183.0,-0.5108122,0.09414551,0.5,18
sbmd,CPS,self,self,ACAC,-0.2333333,0.1939212,183.0,-0.6159422,0.1492755,0.5,18
sbmd,CPS,self,self,PLPL,0.03125,0.155445,183.0,-0.2754447,0.3379447,0.5,19
sbmd,CPS,self,self,ACPL,-0.02222222,0.1853789,183.0,-0.387977,0.3435326,0.5,19
sbmd,CPS,self,self,PLAC,-0.2916667,0.1794924,183.0,-0.6458072,0.06247392,0.5,19
sbmd,CPS,self,self,ACAC,-0.1666667,0.2270419,183.0,-0.614623,0.2812897,0.5,19
sbmd,CPS,self,self,PLPL,0.046875,0.1460575,183.0,-0.2412982,0.3350482,0.5,20
sbmd,CPS,self,self,ACPL,0.08888889,0.1741837,183.0,-0.2547777,0.4325555,0.5,20
sbmd,CPS,self,self,PLAC,-0.3958333,0.1686527,183.0,-0.7285871,-0.06307961,0.5,20
sbmd,CPS,self,self,ACAC,0.2666667,0.2133306,183.0,-0.1542372,0.6875705,0.5,20
sbmd,CPS,self,self,PLPL,-0.15625,0.1489132,183.0,-0.4500575,0.1375575,0.5,21
sbmd,CPS,self,self,ACPL,-0.04444444,0.1775894,183.0,-0.3948304,0.3059415,0.5,21
sbmd,CPS,self,self,PLAC,-0.1666667,0.1719502,183.0,-0.5059264,0.172593,0.5,21
sbmd,CPS,self,self,ACAC,0.1,0.2175017,183.0,-0.3291334,0.5291334,0.5,21
sbmd,CPS,self,self,PLPL,-0.21875,0.1522445,183.0,-0.5191302,0.08163021,0.5,22
sbmd,CPS,self,self,ACPL,-0.3777778,0.1815622,183.0,-0.7360021,-0.01955347,0.5,22
sbmd,CPS,self,self,PLAC,-0.125,0.1757968,183.0,-0.4718492,0.2218492,0.5,22
sbmd,CPS,self,self,ACAC,-0.1,0.2223673,183.0,-0.5387334,0.3387334,0.5,22
sbmd,CPS,self,self,PLPL,0.015625,0.1422107,183.0,-0.2649584,0.2962084,0.5,23
sbmd,CPS,self,self,ACPL,-0.1777778,0.1695962,183.0,-0.512393,0.1568375,0.5,23
sbmd,CPS,self,self,PLAC,-0.25,0.1642108,183.0,-0.5739898,0.07398983,0.5,23
sbmd,CPS,self,self,ACAC,-0.3,0.207712,183.0,-0.7098183,0.1098183,0.5,23
sbmd,CPS,self,self,PLPL,-0.109375,0.1393692,183.0,-0.3843521,0.1656021,0.5,24
sbmd,CPS,self,self,ACPL,0.1111111,0.1662075,183.0,-0.2168183,0.4390405,0.5,24
sbmd,CPS,self,self,PLAC,-0.0625,0.1609297,183.0,-0.3800163,0.2550163,0.5,24
sbmd,CPS,self,self,ACAC,-2.359224e-16,0.2035618,183.0,-0.4016298,0.4016298,0.5,24
sbmd,CPS,self,self,PLPL,-0.046875,0.1617456,183.0,-0.366001,0.272251,0.5,25
sbmd,CPS,self,self,ACPL,-0.2,0.1928929,183.0,-0.58058,0.18058,0.5,25
sbmd,CPS,self,self,PLAC,-0.2291667,0.1867678,183.0,-0.5976617,0.1393283,0.5,25
sbmd,CPS,self,self,ACAC,-0.06666667,0.2362446,183.0,-0.5327801,0.3994468,0.5,25
sbmd,CPS,self,self,PLPL,0.015625,0.1435255,183.0,-0.2675525,0.2988025,0.5,26
sbmd,CPS,self,self,ACPL,0.1555556,0.1711641,183.0,-0.1821533,0.4932645,0.5,26
sbmd,CPS,self,self,PLAC,-0.25,0.165729,183.0,-0.5769852,0.07698524,0.5,26
sbmd,CPS,self,self,ACAC,-0.2333333,0.2096324,183.0,-0.6469406,0.1802739,0.5,26
sbmd,CPS,self,self,PLPL,0.015625,0.1407439,183.0,-0.2620643,0.2933143,0.5,27
sbmd,CPS,self,self,ACPL,0.06666667,0.1678468,183.0,-0.2644971,0.3978305,0.5,27
sbmd,CPS,self,self,PLAC,-0.04166667,0.162517,183.0,-0.3623146,0.2789813,0.5,27
sbmd,CPS,self,self,ACAC,-0.3,0.2055696,183.0,-0.7055912,0.1055912,0.5,27
sbmd,CPS,self,self,PLPL,-0.15625,0.1422604,183.0,-0.4369315,0.1244315,0.5,28
sbmd,CPS,self,self,ACPL,0.3555556,0.1696555,183.0,0.02082333,0.6902878,0.5,28
sbmd,CPS,self,self,PLAC,-0.2708333,0.1642682,183.0,-0.5949364,0.05326975,0.5,28
sbmd,CPS,self,self,ACAC,-0.2,0.2077846,183.0,-0.6099616,0.2099616,0.5,28
sbmd,CPS,self,self,PLPL,-0.15625,0.1599883,183.0,-0.4719088,0.1594088,0.5,29
sbmd,CPS,self,self,ACPL,0.1333333,0.1907972,183.0,-0.2431118,0.5097784,0.5,29
sbmd,CPS,self,self,PLAC,-0.1458333,0.1847386,183.0,-0.5103247,0.2186581,0.5,29
sbmd,CPS,self,self,ACAC,0.1666667,0.2336779,183.0,-0.2943825,0.6277159,0.5,29
sbmd,CPS,self,self,PLPL,0.15625,0.134771,183.0,-0.1096549,0.4221549,0.5,30
sbmd,CPS,self,self,ACPL,0.1111111,0.1607238,183.0,-0.2059989,0.4282212,0.5,30
sbmd,CPS,self,self,PLAC,-0.1458333,0.1556202,183.0,-0.4528738,0.1612072,0.5,30
sbmd,CPS,self,self,ACAC,-0.06666667,0.1968457,183.0,-0.4550456,0.3217122,0.5,30
sbmd,CPS,self,self,PLPL,-0.171875,0.1489625,183.0,-0.4657797,0.1220297,0.5,31
sbmd,CPS,self,self,ACPL,-0.2444444,0.1776481,183.0,-0.5949463,0.1060574,0.5,31
sbmd,CPS,self,self,PLAC,0.25,0.172007,183.0,-0.08937195,0.589372,0.5,31
sbmd,CPS,self,self,ACAC,0.1333333,0.2175736,183.0,-0.295942,0.5626087,0.5,31
sbmd,CPS,self,self,PLPL,0.171875,0.1354538,183.0,-0.0953769,0.4391269,0.5,32
sbmd,CPS,self,self,ACPL,-0.06666667,0.161538,183.0,-0.3853832,0.2520498,0.5,32
sbmd,CPS,self,self,PLAC,-0.0625,0.1564085,183.0,-0.3710959,0.2460959,0.5,32
sbmd,CPS,self,self,ACAC,0.1666667,0.1978429,183.0,-0.2236797,0.5570131,0.5,32
sbmd,CPS,self,self,PLPL,-1.623751e-17,0.1382515,183.0,-0.2727718,0.2727718,0.5,33
sbmd,CPS,self,self,ACPL,-0.04444444,0.1648745,183.0,-0.3697438,0.2808549,0.5,33
sbmd,CPS,self,self,PLAC,0.1041667,0.159639,183.0,-0.2108031,0.4191364,0.5,33
sbmd,CPS,self,self,ACAC,0.1333333,0.2019292,183.0,-0.2650754,0.531742,0.5,33
sbmd,CPS,self,self,PLPL,-0.0625,0.1458598,183.0,-0.350283,0.225283,0.5,34
sbmd,CPS,self,self,ACPL,0.3111111,0.1739479,183.0,-0.03209019,0.6543124,0.5,34
sbmd,CPS,self,self,PLAC,-0.3125,0.1684243,183.0,-0.6448032,0.01980323,0.5,34
sbmd,CPS,self,self,ACAC,-0.1333333,0.2130418,183.0,-0.5536674,0.2870007,0.5,34
sbmd,CPS,self,self,PLPL,0.09375,0.142927,183.0,-0.1882466,0.3757466,0.5,35
sbmd,CPS,self,self,ACPL,-0.1333333,0.1704504,183.0,-0.4696339,0.2029673,0.5,35
sbmd,CPS,self,self,PLAC,-0.2083333,0.1650379,183.0,-0.533955,0.1172883,0.5,35
sbmd,CPS,self,self,ACAC,-0.1,0.2087582,183.0,-0.5118825,0.3118825,0.5,35
sbmd,CPS,self,self,PLPL,0.0625,0.1406812,183.0,-0.2150656,0.3400656,0.5,36
sbmd,CPS,self,self,ACPL,-0.1555556,0.1677721,183.0,-0.4865719,0.1754608,0.5,36
sbmd,CPS,self,self,PLAC,-0.1666667,0.1624446,183.0,-0.4871718,0.1538385,0.5,36
sbmd,CPS,self,self,ACAC,0.1333333,0.205478,183.0,-0.2720772,0.5387439,0.5,36
sbmd,CPS,self,self,PLPL,0.09375,0.1551964,183.0,-0.2124544,0.3999544,0.5,37
sbmd,CPS,self,self,ACPL,-0.4222222,0.1850825,183.0,-0.7873923,-0.05705215,0.5,37
sbmd,CPS,self,self,PLAC,0.02083333,0.1792054,183.0,-0.3327411,0.3744077,0.5,37
sbmd,CPS,self,self,ACAC,-0.1,0.2266789,183.0,-0.5472402,0.3472402,0.5,37
sbmd,CPS,self,self,PLPL,3.247502e-17,0.1549996,183.0,-0.305816,0.305816,0.5,38
sbmd,CPS,self,self,ACPL,-0.2,0.1848477,183.0,-0.5647068,0.1647068,0.5,38
sbmd,CPS,self,self,PLAC,-0.2708333,0.1789781,183.0,-0.6239592,0.08229252,0.5,38
sbmd,CPS,self,self,ACAC,-0.1,0.2263913,183.0,-0.5466728,0.3466728,0.5,38
sbmd,CPS,self,self,PLPL,-0.0625,0.1448383,183.0,-0.3482677,0.2232677,0.5,39
sbmd,CPS,self,self,ACPL,-0.2666667,0.1727297,183.0,-0.6074645,0.07413115,0.5,39
sbmd,CPS,self,self,PLAC,-0.3541667,0.1672448,183.0,-0.6841427,-0.0241906,0.5,39
sbmd,CPS,self,self,ACAC,-0.1666667,0.2115499,183.0,-0.584057,0.2507237,0.5,39
sbmd,CPS,self,self,PLPL,-0.125,0.1342301,183.0,-0.3898376,0.1398376,0.5,40
sbmd,CPS,self,self,ACPL,-0.1555556,0.1600788,183.0,-0.4713929,0.1602818,0.5,40
sbmd,CPS,self,self,PLAC,-0.1875,0.1549956,183.0,-0.4933082,0.1183082,0.5,40
sbmd,CPS,self,self,ACAC,-0.2,0.1960556,183.0,-0.5868201,0.1868201,0.5,40
sbmd,CPS,self,self,PLPL,-8.118755e-18,0.1539166,183.0,-0.3036793,0.3036793,0.5,41
sbmd,CPS,self,self,ACPL,-0.1555556,0.1835563,183.0,-0.5177143,0.2066032,0.5,41
sbmd,CPS,self,self,PLAC,-0.125,0.1777276,183.0,-0.4756587,0.2256587,0.5,41
sbmd,CPS,self,self,ACAC,-0.3,0.2248096,183.0,-0.7435521,0.1435521,0.5,41
sbmd,CPS,self,self,PLPL,-0.359375,0.144187,183.0,-0.6438577,-0.07489226,0.5,42
sbmd,CPS,self,self,ACPL,-0.04444444,0.1719531,183.0,-0.3837099,0.294821,0.5,42
sbmd,CPS,self,self,PLAC,0.02083333,0.1664928,183.0,-0.307659,0.3493257,0.5,42
sbmd,CPS,self,self,ACAC,0.06666667,0.2105986,183.0,-0.348847,0.4821803,0.5,42
sbmd,CPS,self,self,PLPL,-0.203125,0.1460441,183.0,-0.4912717,0.08502174,0.5,43
sbmd,CPS,self,self,ACPL,0.04444444,0.1741677,183.0,-0.2991906,0.3880795,0.5,43
sbmd,CPS,self,self,PLAC,-0.08333333,0.1686372,183.0,-0.4160565,0.2493899,0.5,43
sbmd,CPS,self,self,ACAC,-0.06666667,0.2133111,183.0,-0.4875319,0.3541986,0.5,43
sbmd,CPS,self,self,PLPL,0.015625,0.1471584,183.0,-0.2747202,0.3059702,0.5,44
sbmd,CPS,self,self,ACPL,-0.2,0.1754966,183.0,-0.5462569,0.1462569,0.5,44
sbmd,CPS,self,self,PLAC,-0.2291667,0.1699238,183.0,-0.5644284,0.1060951,0.5,44
sbmd,CPS,self,self,ACAC,-0.03333333,0.2149386,183.0,-0.4574097,0.390743,0.5,44
sbmd,CPS,self,self,PLPL,-0.09375,0.1399781,183.0,-0.3699284,0.1824284,0.5,45
sbmd,CPS,self,self,ACPL,-0.1333333,0.1669336,183.0,-0.4626953,0.1960287,0.5,45
sbmd,CPS,self,self,PLAC,0.02083333,0.1616328,183.0,-0.29807,0.3397367,0.5,45
sbmd,CPS,self,self,ACAC,-0.2666667,0.2044511,183.0,-0.6700511,0.1367177,0.5,45
sbmd,CPS,self,self,PLPL,-0.15625,0.1379127,183.0,-0.4283533,0.1158533,0.5,46
sbmd,CPS,self,self,ACPL,0.08888889,0.1644705,183.0,-0.2356133,0.4133911,0.5,46
sbmd,CPS,self,self,PLAC,0.0625,0.1592478,183.0,-0.2516979,0.3766979,0.5,46
sbmd,CPS,self,self,ACAC,0.06666667,0.2014343,183.0,-0.3307657,0.464099,0.5,46
sbmd,CPS,self,self,PLPL,-0.125,0.1404939,183.0,-0.4021962,0.1521962,0.5,47
sbmd,CPS,self,self,ACPL,-0.3111111,0.1675488,183.0,-0.6416868,0.01946461,0.5,47
sbmd,CPS,self,self,PLAC,-0.1666667,0.1622284,183.0,-0.4867452,0.1534119,0.5,47
sbmd,CPS,self,self,ACAC,0.06666667,0.2052045,183.0,-0.3382042,0.4715376,0.5,47
sbmd,CPS,self,self,PLPL,-0.03125,0.1447756,183.0,-0.316894,0.254394,0.5,48
sbmd,CPS,self,self,ACPL,-0.1333333,0.172655,183.0,-0.4739837,0.2073171,0.5,48
sbmd,CPS,self,self,PLAC,-0.1041667,0.1671725,183.0,-0.434,0.2256667,0.5,48
sbmd,CPS,self,self,ACAC,-0.06666667,0.2114583,183.0,-0.4838765,0.3505432,0.5,48
sbmd,CPS,self,self,PLPL,-0.0625,0.1395951,183.0,-0.3379227,0.2129227,0.5,49
sbmd,CPS,self,self,ACPL,-0.1333333,0.1664768,183.0,-0.4617941,0.1951274,0.5,49
sbmd,CPS,self,self,PLAC,0.1041667,0.1611905,183.0,-0.2138641,0.4221974,0.5,49
sbmd,CPS,self,self,ACAC,-0.2,0.2038916,183.0,-0.6022806,0.2022806,0.5,49
sbmd,CPS,self,self,PLPL,-0.328125,0.1359152,183.0,-0.5962874,-0.05996262,0.5,50
sbmd,CPS,self,self,ACPL,0.06666667,0.1620884,183.0,-0.2531356,0.386469,0.5,50
sbmd,CPS,self,self,PLAC,-0.1041667,0.1569414,183.0,-0.4138139,0.2054806,0.5,50
sbmd,CPS,self,self,ACAC,0.03333333,0.1985169,183.0,-0.3583429,0.4250096,0.5,50
sbmd,CPS,self,self,PLPL,-0.078125,0.1461821,183.0,-0.366544,0.210294,0.5,51
sbmd,CPS,self,self,ACPL,-0.06666667,0.1743323,183.0,-0.4106264,0.277293,0.5,51
sbmd,CPS,self,self,PLAC,-0.25,0.1687965,183.0,-0.5830375,0.08303753,0.5,51
sbmd,CPS,self,self,ACAC,-0.2666667,0.2135126,183.0,-0.6879295,0.1545962,0.5,51
sbmd,CPS,self,self,PLPL,-0.203125,0.1426964,183.0,-0.4846668,0.0784168,0.5,52
sbmd,CPS,self,self,ACPL,-0.3111111,0.1701754,183.0,-0.6468693,0.02464707,0.5,52
sbmd,CPS,self,self,PLAC,-0.1041667,0.1647717,183.0,-0.4292631,0.2209298,0.5,52
sbmd,CPS,self,self,ACAC,-5.551115e-17,0.2084215,183.0,-0.4112181,0.4112181,0.5,52
sbmd,CPS,self,self,PLPL,0.125,0.1499785,183.0,-0.1709094,0.4209094,0.5,53
sbmd,CPS,self,self,ACPL,0.02222222,0.1788598,183.0,-0.3306703,0.3751147,0.5,53
sbmd,CPS,self,self,PLAC,1.387779e-17,0.1731802,183.0,-0.3416867,0.3416867,0.5,53
sbmd,CPS,self,self,ACAC,0.1333333,0.2190576,183.0,-0.2988699,0.5655366,0.5,53
sbmd,CPS,self,self,PLPL,0.140625,0.142546,183.0,-0.1406199,0.4218699,0.5,54
sbmd,CPS,self,self,ACPL,0.4,0.169996,183.0,0.06459593,0.7354041,0.5,54
sbmd,CPS,self,self,PLAC,-0.1041667,0.1645979,183.0,-0.4289203,0.2205869,0.5,54
sbmd,CPS,self,self,ACAC,-0.03333333,0.2082017,183.0,-0.4441177,0.3774511,0.5,54
sbmd,CPS,self,self,PLPL,-0.171875,0.1449339,183.0,-0.4578314,0.1140814,0.5,55
sbmd,CPS,self,self,ACPL,0.04444444,0.1728438,183.0,-0.2965785,0.3854673,0.5,55
sbmd,CPS,self,self,PLAC,-0.25,0.1673553,183.0,-0.580194,0.080194,0.5,55
sbmd,CPS,self,self,ACAC,-6.938894e-18,0.2116896,183.0,-0.417666,0.417666,0.5,55
sbmd,CPS,self,self,PLPL,-7.306879e-17,0.1543494,183.0,-0.3045332,0.3045332,0.5,56
sbmd,CPS,self,self,ACPL,-0.1777778,0.1840724,183.0,-0.5409548,0.1853993,0.5,56
sbmd,CPS,self,self,PLAC,0.02083333,0.1782273,183.0,-0.3308113,0.372478,0.5,56
sbmd,CPS,self,self,ACAC,-0.5333333,0.2254417,183.0,-0.9781325,-0.08853412,0.5,56
sbmd,CPS,self,self,PLPL,0.078125,0.1380346,183.0,-0.1942189,0.3504689,0.5,57
sbmd,CPS,self,self,ACPL,0.1333333,0.1646159,183.0,-0.1914557,0.4581224,0.5,57
sbmd,CPS,self,self,PLAC,0.2708333,0.1593886,183.0,-0.04364234,0.585309,0.5,57
sbmd,CPS,self,self,ACAC,-0.06666667,0.2016124,183.0,-0.4644504,0.3311171,0.5,57
sbmd,CPS,self,self,PLPL,0.171875,0.1379246,183.0,-0.1002519,0.4440019,0.5,58
sbmd,CPS,self,self,ACPL,-0.1555556,0.1644847,183.0,-0.4800858,0.1689747,0.5,58
sbmd,CPS,self,self,PLAC,-0.0625,0.1592616,183.0,-0.376725,0.251725,0.5,58
sbmd,CPS,self,self,ACAC,-0.03333333,0.2014518,183.0,-0.4308001,0.3641334,0.5,58
sbmd,CPS,self,self,PLPL,-3.247502e-17,0.1376924,183.0,-0.2716687,0.2716687,0.5,59
sbmd,CPS,self,self,ACPL,-0.06666667,0.1642077,183.0,-0.3906505,0.2573171,0.5,59
sbmd,CPS,self,self,PLAC,-0.125,0.1589934,183.0,-0.438696,0.188696,0.5,59
sbmd,CPS,self,self,ACAC,3.691708e-17,0.2011126,183.0,-0.3967975,0.3967975,0.5,59
sbmd,CPS,self,self,PLPL,-0.0625,0.1362796,183.0,-0.3313812,0.2063812,0.5,60
sbmd,CPS,self,self,ACPL,-0.06666667,0.1625229,183.0,-0.3873262,0.2539929,0.5,60
sbmd,CPS,self,self,PLAC,-2.775558e-17,0.1573621,183.0,-0.3104773,0.3104773,0.5,60
sbmd,CPS,self,self,ACAC,-0.03333333,0.199049,183.0,-0.4260595,0.3593928,0.5,60
sbmd,CPS,self,self,PLPL,-0.171875,0.1324509,183.0,-0.4332021,0.08945213,0.5,61
sbmd,CPS,self,self,ACPL,-0.1555556,0.1579569,183.0,-0.4672063,0.1560952,0.5,61
sbmd,CPS,self,self,PLAC,-0.2708333,0.1529411,183.0,-0.5725879,0.03092124,0.5,61
sbmd,CPS,self,self,ACAC,-0.03333333,0.1934569,183.0,-0.415026,0.3483594,0.5,61
sbmd,CPS,self,self,PLPL,-0.265625,0.1377289,183.0,-0.5373657,0.006115671,0.5,62
sbmd,CPS,self,self,ACPL,0.06666667,0.1642512,183.0,-0.257403,0.3907363,0.5,62
sbmd,CPS,self,self,PLAC,0.04166667,0.1590356,183.0,-0.2721124,0.3554458,0.5,62
sbmd,CPS,self,self,ACAC,0.03333333,0.2011659,183.0,-0.3635693,0.430236,0.5,62
sbmd,CPS,self,self,PLPL,-0.21875,0.1466358,183.0,-0.5080641,0.07056409,0.5,63
