study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,CPS,self,self,without_guess,1.0,185.0,0.26523845911671184,-0.003965997868755178,0.6071586881018087,0.5,10
sbmd,CPS,self,self,with_guess,3.0,183.0,0.40710261793965663,-0.009655192262517431,0.7480758561399181,0.5,10
sbmd,CPS,self,self,without_guess,1.0,185.0,1.9743057963734414,0.005210907414383126,0.161668528622219,0.5,11
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6701154231989536,-0.005349180466702297,0.5714049141456976,0.5,11
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0008049673009228825,-0.005401030729977885,0.9773960820485552,0.5,12
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3485372138771123,0.00559014259920021,0.2601250508494235,0.5,12
sbmd,CPS,self,self,without_guess,1.0,185.0,1.0108918980921082,5.8555162985141074e-05,0.31600251177824074,0.5,13
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6051455976221615,-0.006409438668595335,0.6124548280542985,0.5,13
sbmd,CPS,self,self,without_guess,1.0,185.0,0.11277267035724294,-0.00479290173683844,0.7373898492671344,0.5,14
sbmd,CPS,self,self,with_guess,3.0,183.0,0.41385505519678983,-0.009544180938916735,0.7432497969679464,0.5,14
sbmd,CPS,self,self,without_guess,1.0,185.0,0.13618170575138738,-0.004665853461434777,0.7125288153019544,0.5,15
sbmd,CPS,self,self,with_guess,3.0,183.0,1.876347527967391,0.013937634141003352,0.13513573779894522,0.5,15
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7159659081865865,-0.0015294005037445046,0.3985634992058654,0.5,16
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8757282545039019,-0.0020084086119349642,0.4547599097571854,0.5,16
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1841238560631137,-0.004405756427430241,0.668352226259171,0.5,17
sbmd,CPS,self,self,with_guess,3.0,183.0,0.9650759868921985,-0.0005636080090531959,0.4104375566563784,0.5,17
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1287737396823039,0.0006918529418906694,0.2894219638288475,0.5,18
sbmd,CPS,self,self,with_guess,3.0,183.0,1.806188691491778,0.01283613459577726,0.14761016139614483,0.5,18
sbmd,CPS,self,self,without_guess,1.0,185.0,0.021389413513394934,-0.005289175427709347,0.8838823291432819,0.5,19
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7045790149540452,-0.00478766713527623,0.5504279448292294,0.5,19
sbmd,CPS,self,self,without_guess,1.0,185.0,2.9798486847481045,0.010532238953274375,0.08597663609518848,0.5,20
sbmd,CPS,self,self,with_guess,3.0,183.0,2.4572855010718,0.02296482570227787,0.06443152263969718,0.5,20
sbmd,CPS,self,self,without_guess,1.0,185.0,0.9678667387241406,-0.0001727893202161379,0.32649765989698554,0.5,21
sbmd,CPS,self,self,with_guess,3.0,183.0,0.40850630425217993,-0.009632113388611474,0.7470718324367189,0.5,21
sbmd,CPS,self,self,without_guess,1.0,185.0,0.23615663274107315,-0.004123619174270399,0.6275709797433224,0.5,22
sbmd,CPS,self,self,with_guess,3.0,183.0,0.44459800845880393,-0.009039069495820229,0.7214121621280172,0.5,22
sbmd,CPS,self,self,without_guess,1.0,185.0,0.5735553667362315,-0.002297981694757034,0.4498130710941015,0.5,23
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7585228916503803,-0.003910020788114865,0.5187378392448457,0.5,23
sbmd,CPS,self,self,without_guess,1.0,185.0,0.8873391466601221,-0.0006060706116783887,0.34742784084975364,0.5,24
sbmd,CPS,self,self,with_guess,3.0,183.0,0.3686928972930242,-0.010287119912485876,0.7756852125091951,0.5,24
sbmd,CPS,self,self,without_guess,1.0,185.0,0.012681058755272926,-0.005336493345184046,0.9104616899731588,0.5,25
sbmd,CPS,self,self,with_guess,3.0,183.0,0.24936027274038022,-0.012255470488459874,0.8617197596089923,0.5,25
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3259609039128118,-0.003637046276731004,0.5687400567375591,0.5,26
sbmd,CPS,self,self,with_guess,3.0,183.0,1.287139689109434,0.004609935382209218,0.28022694709214424,0.5,26
sbmd,CPS,self,self,without_guess,1.0,185.0,0.17899304126540508,-0.00443358582553488,0.6727314283117019,0.5,27
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7196196185789335,-0.004542807994504683,0.5414508770357952,0.5,27
sbmd,CPS,self,self,without_guess,1.0,185.0,3.923829956363809,0.015476236941835975,0.04908816390855263,0.5,28
sbmd,CPS,self,self,with_guess,3.0,183.0,2.8485151387723406,0.028951576003837576,0.03887038855929126,0.5,28
sbmd,CPS,self,self,without_guess,1.0,185.0,2.4689866134202227,0.007835891365057801,0.11782148302948194,0.5,29
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8188358853348927,-0.002930564965686777,0.4849802945871694,0.5,29
sbmd,CPS,self,self,without_guess,1.0,185.0,0.006724284374742702,-0.005368862777649586,0.9347339858497283,0.5,30
sbmd,CPS,self,self,with_guess,3.0,183.0,0.883110997585755,-0.0018888675848698355,0.450953140368605,0.5,30
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3250700022305172,-0.0036418709986800746,0.5692683351601608,0.5,31
sbmd,CPS,self,self,with_guess,3.0,183.0,1.8590390478464853,0.013666118045371434,0.13811562051684953,0.5,31
sbmd,CPS,self,self,without_guess,1.0,185.0,0.07659782799287804,-0.004989297311728702,0.782270972167451,0.5,32
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7314426179201896,-0.004350414807928749,0.5344707170633964,0.5,32
sbmd,CPS,self,self,without_guess,1.0,185.0,0.011949681559627593,-0.005340467575964514,0.913071449722368,0.5,33
sbmd,CPS,self,self,with_guess,3.0,183.0,0.24007489159209477,-0.012408951324000439,0.8683081090684286,0.5,33
sbmd,CPS,self,self,without_guess,1.0,185.0,2.998024168223174,0.01062789982534773,0.08503318045732328,0.5,34
sbmd,CPS,self,self,with_guess,3.0,183.0,2.2995503407207463,0.020530167018970813,0.07889407171076943,0.5,34
sbmd,CPS,self,self,without_guess,1.0,185.0,0.244175513706313,-0.004080152502488499,0.6217926850359329,0.5,35
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7246163922774339,-0.004461487552590349,0.5384926099819776,0.5,35
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0006502405108820679,-0.005401871605261288,0.9796837815838604,0.5,36
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7746300050460116,-0.0036482613483168613,0.5095490832489924,0.5,36
sbmd,CPS,self,self,without_guess,1.0,185.0,3.7035432405230373,0.014326934164013427,0.05583143871418095,0.5,37
sbmd,CPS,self,self,with_guess,3.0,183.0,1.6655527119261864,0.010620710791233834,0.17601373851314486,0.5,37
sbmd,CPS,self,self,without_guess,1.0,185.0,0.05655117643738466,-0.005098164953172057,0.8122955755345421,0.5,38
sbmd,CPS,self,self,with_guess,3.0,183.0,0.4939734154177728,-0.008228880920798654,0.6869002064918853,0.5,38
sbmd,CPS,self,self,without_guess,1.0,185.0,0.05135997636689337,-0.005126360723608059,0.820963702701972,0.5,39
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6411046185625981,-0.00582233857842529,0.5894958910873404,0.5,39
sbmd,CPS,self,self,without_guess,1.0,185.0,0.018271885099175444,-0.005306114390207339,0.8926216286966414,0.5,40
sbmd,CPS,self,self,with_guess,3.0,183.0,0.04727828544472351,-0.015606293045540065,0.9863363418040113,0.5,40
sbmd,CPS,self,self,without_guess,1.0,185.0,0.762249084438612,-0.0012798666937614556,0.38375740022323335,0.5,41
sbmd,CPS,self,self,with_guess,3.0,183.0,0.42885242117190053,-0.00929770875275615,0.7325674961302258,0.5,41
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2945841638746345,0.0015812814161870747,0.25667627718902725,0.5,42
sbmd,CPS,self,self,with_guess,3.0,183.0,1.4832034331725428,0.007733333225933836,0.22061365149927498,0.5,42
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7645445793910867,-0.0012674938651078271,0.3830437228646022,0.5,43
sbmd,CPS,self,self,with_guess,3.0,183.0,0.40309346286258746,-0.00972111506887563,0.7509457127981639,0.5,43
sbmd,CPS,self,self,without_guess,1.0,185.0,0.06303738835327231,-0.005062937606932882,0.802036724561548,0.5,44
sbmd,CPS,self,self,with_guess,3.0,183.0,0.536513411152385,-0.007531895506507791,0.657833425420035,0.5,44
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7282749296496313,-0.001463024789592593,0.3945465043795029,0.5,45
sbmd,CPS,self,self,with_guess,3.0,183.0,0.4216310917767302,-0.009416371690928571,0.7377045408613347,0.5,45
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7530628013663087,-0.0013293842637616127,0.38663252016806116,0.5,46
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6116238976097939,-0.006303617366677949,0.6082756958802413,0.5,46
sbmd,CPS,self,self,without_guess,1.0,185.0,0.010445805326890134,-0.005348639588244275,0.9187048738789009,0.5,47
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6938912623415395,-0.004961734969136433,0.556872867695325,0.5,47
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0659746805496994,-0.005046985655048353,0.7975758604098311,0.5,48
sbmd,CPS,self,self,with_guess,3.0,183.0,0.07789100987792656,-0.015097263099227654,0.9718948655602004,0.5,48
sbmd,CPS,self,self,without_guess,1.0,185.0,1.0352503346774231,0.00018948201813373533,0.3102574758859753,0.5,49
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5676322925336267,-0.007022646338127991,0.6370139017458409,0.5,49
sbmd,CPS,self,self,without_guess,1.0,185.0,3.110205823243447,0.011217923099963611,0.0794538724508784,0.5,50
sbmd,CPS,self,self,with_guess,3.0,183.0,1.4256644945208286,0.006818741906354675,0.2367583526390476,0.5,50
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0008648108683925255,-0.005400705505636649,0.9765711583201587,0.5,51
sbmd,CPS,self,self,with_guess,3.0,183.0,0.37326042957692346,-0.010211932135204549,0.7723903948868436,0.5,51
sbmd,CPS,self,self,without_guess,1.0,185.0,0.023273404683782573,-0.005278939115837211,0.878914496174421,0.5,52
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5220739797459456,-0.0077683665282706205,0.6676241220794041,0.5,52
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0007135267312183201,-0.005401527670996664,0.9787182968807946,0.5,53
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1509257358861644,-0.013884896326525453,0.9289924266532177,0.5,53
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2469426558749312,0.0013258883735407512,0.2655854227125016,0.5,54
sbmd,CPS,self,self,with_guess,3.0,183.0,1.7075019790059063,0.01128257316393777,0.16703739548509883,0.5,54
sbmd,CPS,self,self,without_guess,1.0,185.0,1.8169588751104895,0.004373044503184764,0.17932391781031662,0.5,55
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6499244627000145,-0.005678442274682505,0.5839545452540252,0.5,55
sbmd,CPS,self,self,without_guess,1.0,185.0,3.1961399000724255,0.011669420537735453,0.0754491200395451,0.5,56
sbmd,CPS,self,self,with_guess,3.0,183.0,1.5625854140436823,0.008992361973541363,0.20002659744779328,0.5,56
sbmd,CPS,self,self,without_guess,1.0,185.0,0.4260753503458643,-0.00309516689370537,0.5147313291521128,0.5,57
sbmd,CPS,self,self,with_guess,3.0,183.0,0.616834981148539,-0.00621851185587019,0.6049275991829481,0.5,57
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1736866210920944,0.0009329278709810929,0.2800549796885124,0.5,58
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8762185134564398,-0.0020004694778923415,0.4545063029295775,0.5,58
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0068772721935123305,-0.005368031407531504,0.933997400794657,0.5,59
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1419839680565272,-0.014033172891343204,0.9346908868780008,0.5,59
sbmd,CPS,self,self,without_guess,1.0,185.0,0.011852990808661045,-0.005340992986219151,0.9134224544215732,0.5,60
sbmd,CPS,self,self,with_guess,3.0,183.0,0.039566292172583284,-0.015734608978546838,0.9894658031478378,0.5,60
sbmd,CPS,self,self,without_guess,1.0,185.0,0.467210339340196,-0.0028726892461745646,0.49512854434341014,0.5,61
sbmd,CPS,self,self,with_guess,3.0,183.0,0.314029221440537,-0.011187827439655296,0.8152262423348199,0.5,61
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2964476486748002,0.0015912683919441228,0.2563354179102701,0.5,62
sbmd,CPS,self,self,with_guess,3.0,183.0,1.1491283109799644,0.002399523775036161,0.3306721701095542,0.5,62
sbmd,CPS,self,self,without_guess,1.0,185.0,3.856689226981228,0.0151262273985322,0.05104626739611898,0.5,63
sbmd,CPS,self,self,with_guess,3.0,183.0,1.981098134339595,0.015577660018675776,0.11838033298499723,0.5,63
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3717677357504468,-0.003389039614409395,0.5427904269044534,0.5,64
sbmd,CPS,self,self,with_guess,3.0,183.0,0.15948154081816465,-0.013743060568963017,0.923453565450448,0.5,64
sbmd,CPS,self,self,without_guess,1.0,185.0,0.034432274795505376,-0.0052183137664374435,0.8529936176059982,0.5,65
sbmd,CPS,self,self,with_guess,3.0,183.0,0.42384553304404765,-0.009379980396147625,0.7361279224487964,0.5,65
sbmd,CPS,self,self,without_guess,1.0,185.0,0.2846144271773024,-0.003861009048346409,0.5943329533685655,0.5,66
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3903746894009672,0.006256969786515576,0.24719738453228457,0.5,66
sbmd,CPS,self,self,without_guess,1.0,185.0,1.0322696289504458,0.0001734625342948437,0.3109530915723659,0.5,67
sbmd,CPS,self,self,with_guess,3.0,183.0,0.4504788536083742,-0.008942503893268894,0.717262851518476,0.5,67
sbmd,CPS,self,self,without_guess,1.0,185.0,1.9765826262684771,0.00522302104654726,0.16142818818942795,0.5,68
sbmd,CPS,self,self,with_guess,3.0,183.0,1.107224735258788,0.0017264454452093903,0.3475246084693514,0.5,68
sbmd,CPS,self,self,without_guess,1.0,185.0,0.16341581748689066,-0.0045180857072635305,0.6864978780295363,0.5,69
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7273360402003051,-0.004417231931443055,0.5368875438059597,0.5,69
sbmd,CPS,self,self,without_guess,1.0,185.0,0.06711237986284693,-0.005040807132832503,0.7958765345233391,0.5,70
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8179796807471603,-0.002944455968843851,0.48544711052063816,0.5,70
sbmd,CPS,self,self,without_guess,1.0,185.0,0.05680784950637345,-0.005096770885946844,0.8118781122472409,0.5,71
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7149023335015052,-0.004619591957836233,0.5442547141475782,0.5,71
sbmd,CPS,self,self,without_guess,1.0,185.0,0.5668199537156794,-0.002334361532909668,0.4524823185020804,0.5,72
sbmd,CPS,self,self,with_guess,3.0,183.0,1.4441495014213834,0.00711274803112294,0.23145532851370842,0.5,72
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7408762677739621,-0.0013950818873733617,0.39049447533482784,0.5,73
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5809324021920957,-0.0068051518783596165,0.6282375471289665,0.5,73
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1978445799011291,-0.0043313431747462605,0.6569862428518423,0.5,74
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5131556674769304,-0.007914474997101628,0.6737106751416404,0.5,74
sbmd,CPS,self,self,without_guess,1.0,185.0,3.905650643873769,0.015381491416323612,0.049610318103800094,0.5,75
sbmd,CPS,self,self,with_guess,3.0,183.0,1.4625270644678507,0.007404872748591695,0.22629304453739849,0.5,75
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4666162752773744,0.0025024118772474235,0.22742510016817688,0.5,76
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7533211684723824,-0.003994584046008498,0.5217322747371294,0.5,76
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1791912718935643,-0.004432510599429396,0.6725608691668257,0.5,77
sbmd,CPS,self,self,with_guess,3.0,183.0,0.4043310677143212,-0.009700764130608164,0.7500594601700864,0.5,77
sbmd,CPS,self,self,without_guess,1.0,185.0,0.49103929970905535,-0.002743855995483324,0.48434446452209734,0.5,78
sbmd,CPS,self,self,with_guess,3.0,183.0,0.23653685524226786,-0.01246744482893436,0.8708096821825692,0.5,78
sbmd,CPS,self,self,without_guess,1.0,185.0,0.663221103576017,-0.0018139235892933314,0.41647212327848215,0.5,79
sbmd,CPS,self,self,with_guess,3.0,183.0,1.1569703840898358,0.0025253866641160583,0.32760039975662697,0.5,79
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1400480020211383,0.0007523797459192405,0.2870334949620944,0.5,80
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6742090000221911,-0.005282451210322003,0.5688838342376328,0.5,80
sbmd,CPS,self,self,without_guess,1.0,185.0,0.06173352536879119,-0.0050700188351071596,0.804052313121942,0.5,81
sbmd,CPS,self,self,with_guess,3.0,183.0,1.022207885854861,0.00035806345197719747,0.3840573097112264,0.5,81
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0005298822360235292,-0.0054025257030354545,0.9816597901755192,0.5,82
sbmd,CPS,self,self,with_guess,3.0,183.0,0.28365645921444993,-0.011688981731406534,0.8371589053500864,0.5,82
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2754338992201106,0.0014786378077590312,0.2602119943069769,0.5,83
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7486201950289246,-0.004071018982725549,0.5244497582056565,0.5,83
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3249074724246708,-0.0036427511918535327,0.5693648140789977,0.5,84
sbmd,CPS,self,self,with_guess,3.0,183.0,0.32617632349167314,-0.010987537735174469,0.8064344546152732,0.5,84
sbmd,CPS,self,self,without_guess,1.0,185.0,0.9228032705620973,-0.00041520850632581485,0.33799383938479666,0.5,85
sbmd,CPS,self,self,with_guess,3.0,183.0,0.31273485346901814,-0.011209174540549816,0.8161627133974417,0.5,85
sbmd,CPS,self,self,without_guess,1.0,185.0,2.222738131494652,0.006530927512853002,0.13769476785162957,0.5,86
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3444073964033054,0.005524270913563556,0.2614344275135072,0.5,86
sbmd,CPS,self,self,without_guess,1.0,185.0,3.4395668048858576,0.012946149506976146,0.06524391132459843,0.5,87
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3410920957785015,0.005471384672800728,0.26248994880120535,0.5,87
sbmd,CPS,self,self,without_guess,1.0,185.0,4.250377036742973,0.01717500957005713,0.040639949003991795,0.5,88
sbmd,CPS,self,self,with_guess,3.0,183.0,2.0465256658142366,0.016599259907857045,0.10895288690211023,0.5,88
sbmd,CPS,self,self,without_guess,1.0,185.0,4.3428983671506325,0.017655261411856582,0.03853741263835987,0.5,89
sbmd,CPS,self,self,with_guess,3.0,183.0,1.6465224057216787,0.010320164326673376,0.1802353367681991,0.5,89
sbmd,CPS,self,self,without_guess,1.0,185.0,1.668165541634644,0.003579429517057253,0.19811574919969369,0.5,90
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7336237588818193,-0.00431492961045965,0.5331903743261874,0.5,90
sbmd,CPS,self,self,without_guess,1.0,185.0,0.26993808209360887,-0.003940530911080042,0.6039943726482236,0.5,91
sbmd,CPS,self,self,with_guess,3.0,183.0,0.19816953919798153,-0.013102196795092835,0.8975388857721791,0.5,91
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0028548085502927228,-0.00538989083428798,0.9574466299466637,0.5,92
sbmd,CPS,self,self,with_guess,3.0,183.0,0.21655040341944026,-0.012798003014178327,0.8848342244987766,0.5,92
sbmd,CPS,self,self,without_guess,1.0,185.0,2.283828597727112,0.006854989068408535,0.13243504211085597,0.5,93
sbmd,CPS,self,self,with_guess,3.0,183.0,2.957515164782632,0.030606491821003612,0.03374470535950296,0.5,93
sbmd,CPS,self,self,without_guess,1.0,185.0,0.03337842151506981,-0.005224038963839828,0.855235336107407,0.5,94
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2726669963495272,-0.011870431618290933,0.8450605691319865,0.5,94
sbmd,CPS,self,self,without_guess,1.0,185.0,0.011142032406958506,-0.005344856297464506,0.9160491375892732,0.5,95
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1938927542711832,-0.013173001576575638,0.9004633960036668,0.5,95
sbmd,energy,self,self,without_guess,1.0,231.0,12.749253700848579,0.04820221404767189,0.0004332260788426607,0.5,0
sbmd,energy,self,self,with_guess,3.0,229.0,25.218092465672832,0.23848106784444423,3.904827256924064e-14,0.5,0
sbmd,energy,self,self,without_guess,1.0,231.0,4.5128319056997,0.014915670952087456,0.034704232052992265,0.5,1
sbmd,energy,self,self,with_guess,3.0,229.0,6.728018771817769,0.06896129940873608,0.00022754304295966575,0.5,1
sbmd,energy,self,self,without_guess,1.0,231.0,11.679889874416583,0.04400813713877694,0.0007465334897826381,0.5,2
sbmd,energy,self,self,with_guess,3.0,229.0,18.865494182796617,0.18766506530523808,5.7104827082650235e-11,0.5,2
sbmd,energy,self,self,without_guess,1.0,231.0,8.173747385470302,0.029993874594892556,0.004638781378988942,0.5,3
sbmd,energy,self,self,with_guess,3.0,229.0,16.468025719757215,0.1666788706284802,1.0048347720547883e-09,0.5,3
sbmd,energy,self,self,without_guess,1.0,231.0,12.520162069806728,0.04730681012976823,0.0004865806280885559,0.5,4
sbmd,energy,self,self,with_guess,3.0,229.0,12.671318147599928,0.13113155271553623,1.0812339626079018e-07,0.5,4
sbmd,energy,self,self,without_guess,1.0,231.0,16.352618871712693,0.06206774337681542,7.16870952419047e-05,0.5,5
sbmd,energy,self,self,with_guess,3.0,229.0,12.22086914927851,0.12671187628257174,1.9048165966780128e-07,0.5,5
sbmd,energy,self,self,without_guess,1.0,231.0,13.027275102649474,0.04928660166200771,0.000376387528474069,0.5,6
sbmd,energy,self,self,with_guess,3.0,229.0,16.063836876041364,0.16303353059305037,1.6402389333026819e-09,0.5,6
sbmd,energy,self,self,without_guess,1.0,231.0,5.104207759342839,0.017383035221152032,0.024800864384478417,0.5,7
sbmd,energy,self,self,with_guess,3.0,229.0,13.49868238108228,0.13913394107527066,3.8449172403777176e-08,0.5,7
sbmd,energy,self,self,without_guess,1.0,231.0,14.37837289241759,0.05452140192600885,0.0001908974784151823,0.5,8
sbmd,energy,self,self,with_guess,3.0,229.0,16.438292394870157,0.16641179103727588,1.041649436142921e-09,0.5,8
sbmd,energy,self,self,without_guess,1.0,231.0,3.3162616520045827,0.009885193779015644,0.0698912745921305,0.5,9
sbmd,energy,self,self,with_guess,3.0,229.0,15.868395794436845,0.16125940299701647,2.080210630577653e-09,0.5,9
sbmd,energy,self,self,without_guess,1.0,231.0,12.080379630825668,0.04558319206039507,0.000608514572976095,0.5,10
sbmd,energy,self,self,with_guess,3.0,229.0,16.120248943308848,0.16354421939071684,1.5316356932204963e-09,0.5,10
sbmd,energy,self,self,without_guess,1.0,231.0,1.520175197053977,0.0022371185494469703,0.21884623495366984,0.5,11
sbmd,energy,self,self,with_guess,3.0,229.0,15.35809816860295,0.1565914931571305,3.876845853076964e-09,0.5,11
sbmd,energy,self,self,without_guess,1.0,231.0,7.027476379160784,0.025322607586526935,0.008582192972322926,0.5,12
sbmd,energy,self,self,with_guess,3.0,229.0,19.510413240479426,0.19313115254967517,2.6701248563076172e-11,0.5,12
sbmd,energy,self,self,without_guess,1.0,231.0,14.52817078061666,0.055098242851751245,0.00017713569346547157,0.5,13
sbmd,energy,self,self,with_guess,3.0,229.0,17.305684215974388,0.1741334396998374,3.661679702467625e-10,0.5,13
sbmd,energy,self,self,without_guess,1.0,231.0,3.5432907357682346,0.010843587671128252,0.06104376512843056,0.5,14
sbmd,energy,self,self,with_guess,3.0,229.0,18.62758011620549,0.18562984996529752,7.568009901258151e-11,0.5,14
sbmd,energy,self,self,without_guess,1.0,231.0,7.127716589011039,0.025732899457424296,0.008129046977690735,0.5,15
sbmd,energy,self,self,with_guess,3.0,229.0,20.08771264006364,0.19796209891075056,1.3574866221692879e-11,0.5,15
sbmd,energy,self,self,without_guess,1.0,231.0,11.34131540142099,0.042672523190242395,0.0008879000320273405,0.5,16
sbmd,energy,self,self,with_guess,3.0,229.0,24.434407297890427,0.23255862591632903,9.372172149819005e-14,0.5,16
sbmd,energy,self,self,without_guess,1.0,231.0,0.6683824016707496,-0.0014314322692265957,0.4144585776243166,0.5,17
sbmd,energy,self,self,with_guess,3.0,229.0,12.59144759100249,0.13035115150708565,1.1952311278901327e-07,0.5,17
sbmd,energy,self,self,without_guess,1.0,231.0,12.576265346049713,0.04752624534087213,0.0004729257314810822,0.5,18
sbmd,energy,self,self,with_guess,3.0,229.0,13.021022333279829,0.1345320241369211,6.977511317221293e-08,0.5,18
sbmd,energy,self,self,without_guess,1.0,231.0,4.3011050679469545,0.014029279917719517,0.03919598486126744,0.5,19
sbmd,energy,self,self,with_guess,3.0,229.0,16.061173563749573,0.1630094046665138,1.6455540132412932e-09,0.5,19
sbmd,energy,self,self,without_guess,1.0,231.0,5.83191405877936,0.020402292815908885,0.01651603376739044,0.5,20
sbmd,energy,self,self,with_guess,3.0,229.0,19.602676420800996,0.19390713110203472,2.3958968303968053e-11,0.5,20
sbmd,energy,self,self,without_guess,1.0,231.0,11.20014181059946,0.04211451626058915,0.000954641899555117,0.5,21
sbmd,energy,self,self,with_guess,3.0,229.0,29.510188572477553,0.26936167711660697,3.6093831215873025e-16,0.5,21
sbmd,energy,self,self,without_guess,1.0,231.0,15.029260853167994,0.05702273300548899,0.00013800002581988146,0.5,22
sbmd,energy,self,self,with_guess,3.0,229.0,13.660149681651385,0.14067851646039042,3.1452946553429497e-08,0.5,22
sbmd,energy,self,self,without_guess,1.0,231.0,6.1505980156669855,0.02171868027643231,0.0138509302909751,0.5,23
sbmd,energy,self,self,with_guess,3.0,229.0,23.857492949783676,0.22813957921849537,1.792866790704519e-13,0.5,23
sbmd,energy,self,self,without_guess,1.0,231.0,3.466385603596303,0.0105191437026122,0.06389799842402376,0.5,24
sbmd,energy,self,self,with_guess,3.0,229.0,13.166950429562966,0.1359431492060471,5.814441902712702e-08,0.5,24
sbmd,energy,self,self,without_guess,1.0,231.0,12.263423821359948,0.04630134544859177,0.0005543744738246527,0.5,25
sbmd,energy,self,self,with_guess,3.0,229.0,9.976891750859505,0.10400728004246129,3.312277346347317e-06,0.5,25
sbmd,energy,self,self,without_guess,1.0,231.0,18.81045879143991,0.07129588920177832,2.1575200245684657e-05,0.5,26
sbmd,energy,self,self,with_guess,3.0,229.0,24.593994742631473,0.23377211298879352,7.837596797165721e-14,0.5,26
sbmd,energy,self,self,without_guess,1.0,231.0,10.670896563317518,0.04001680260570295,0.0012538256820895848,0.5,27
sbmd,energy,self,self,with_guess,3.0,229.0,16.262291558087302,0.1648273509248861,1.2891809225348423e-09,0.5,27
sbmd,energy,self,self,without_guess,1.0,231.0,1.4501800066441204,0.0019366730825128853,0.22973151757892454,0.5,28
sbmd,energy,self,self,with_guess,3.0,229.0,18.83128343770336,0.18737303887436352,5.946246883077666e-11,0.5,28
sbmd,energy,self,self,without_guess,1.0,231.0,5.770292186736451,0.020147342568527238,0.017090046625483062,0.5,29
sbmd,energy,self,self,with_guess,3.0,229.0,9.887202519611117,0.10307524108605526,3.717157756065984e-06,0.5,29
sbmd,energy,self,self,without_guess,1.0,231.0,8.98827557231587,0.03328610763699058,0.003014270319742075,0.5,30
sbmd,energy,self,self,with_guess,3.0,229.0,7.3084611993609485,0.07542235594783986,0.00010610586398282588,0.5,30
