study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-13.435634762421206,4.548553674709894,-2.9538257044483767,0.0034659500840385532,0.5,68
sbmd,focus,self,self,without_guess,intercept,60.36567164179105,1.484766193121488,40.656685154503485,2.9788759256810526e-107,0.5,69
sbmd,focus,self,self,without_guess,conditionAC,-4.385873661993065,2.2778149219321473,-1.9254741110716604,0.05539779974552494,0.5,69
sbmd,focus,self,self,with_guess,intercept,55.9493670886076,1.8636201081602783,30.021873472828908,2.399646911769634e-81,0.5,69
sbmd,focus,self,self,with_guess,conditionAC,-3.1267864434463037,2.8104191713619504,-1.1125694256956835,0.26705995222879636,0.5,69
sbmd,focus,self,self,with_guess,guessAC,10.759723820483314,2.9088976594087996,3.698900779709832,0.0002711458096684609,0.5,69
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-2.312034195374335,4.505835831657936,-0.5131199364011483,0.6083620743653433,0.5,69
sbmd,focus,self,self,without_guess,intercept,54.57462686567164,1.6899977214128188,32.292722158257035,1.317976356080261e-87,0.5,70
sbmd,focus,self,self,without_guess,conditionAC,2.243554952510177,2.592665461874824,0.8653468739032008,0.38774622556219773,0.5,70
sbmd,focus,self,self,with_guess,intercept,51.07594936708861,2.16076392159389,23.63791289583009,2.2908543156670162e-63,0.5,70
sbmd,focus,self,self,with_guess,conditionAC,2.6498570845242964,3.258524805267033,0.8132075840702839,0.41694372712097594,0.5,70
sbmd,focus,self,self,with_guess,guessAC,8.524050632911393,3.3727051379931097,2.527363135570023,0.01216684178321744,0.5,70
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-0.2498570845242941,5.224266179056558,-0.04782625462805484,0.9618963961682521,0.5,70
sbmd,focus,self,self,without_guess,intercept,56.492537313432834,1.70706565036402,33.093359532708185,1.252535148280832e-89,0.5,71
sbmd,focus,self,self,without_guess,conditionAC,-0.6440524649479861,2.6188497752243824,-0.24592951876852265,0.805955166976227,0.5,71
sbmd,focus,self,self,with_guess,intercept,49.30379746835443,2.1052991618394166,23.418903290341557,1.0375712361503547e-62,0.5,71
sbmd,focus,self,self,with_guess,conditionAC,5.8897509187423465,3.174881565174052,1.8551088592873104,0.0648658873003348,0.5,71
sbmd,focus,self,self,with_guess,guessAC,17.514384349827385,3.2861309970922945,5.329788850573772,2.3513705162113564e-07,0.5,71
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-15.761986790978217,5.090164222975651,-3.0965576159277513,0.0022021232340451303,0.5,71
sbmd,focus,self,self,without_guess,intercept,54.30597014925374,1.6780744319548904,32.36207471797865,8.779684240022378e-88,0.5,72
sbmd,focus,self,self,without_guess,conditionAC,2.89605005276647,2.5743736616091617,1.124953263760568,0.26177636357658035,0.5,72
sbmd,focus,self,self,with_guess,intercept,48.16455696202532,2.0965492394960963,22.97325340834906,2.284370985372793e-61,0.5,72
sbmd,focus,self,self,with_guess,conditionAC,7.512862392813394,3.161686306444058,2.376220049883157,0.01831471466355335,0.5,72
sbmd,focus,self,self,with_guess,guessAC,14.962715765247411,3.272473369921906,4.57229565342635,7.896881339460141e-06,0.5,72
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-10.883378363329367,5.0690087774821615,-2.1470427140856665,0.032840586588587156,0.5,72
sbmd,focus,self,self,without_guess,intercept,56.16417910447761,1.5850984668434132,35.43261209275139,2.339619280037412e-95,0.5,73
sbmd,focus,self,self,without_guess,conditionAC,1.0883461480476408,2.4317370352547276,0.44755914487013404,0.6548908012311244,0.5,73
sbmd,focus,self,self,with_guess,intercept,53.341772151898724,1.9929909793080176,26.764683185078646,1.892696648816777e-72,0.5,73
sbmd,focus,self,self,with_guess,conditionAC,-1.2288689260922803,3.0055160019323863,-0.4088711972593668,0.683016300809867,0.5,73
sbmd,focus,self,self,with_guess,guessAC,6.876409666283088,3.1108307801287927,2.210473713391249,0.028061760597774543,0.5,73
sbmd,focus,self,self,with_guess,conditionAC:guessAC,6.875551972775325,4.818626997753333,1.4268695161466172,0.15497952317455782,0.5,73
sbmd,focus,self,self,without_guess,intercept,54.3134328358209,1.6799940131102487,32.32953951738673,1.0622245283364264e-87,0.5,74
sbmd,focus,self,self,without_guess,conditionAC,-1.5356550580431172,2.577318536445208,-0.5958344055373088,0.5518692041800202,0.5,74
sbmd,focus,self,self,with_guess,intercept,50.54430379746835,2.156518092238812,23.437922445155678,9.098018549959399e-63,0.5,74
sbmd,focus,self,self,with_guess,conditionAC,0.5040832993058396,3.252121912228053,0.15500135385776126,0.8769567810069998,0.5,74
sbmd,focus,self,self,with_guess,guessAC,9.182968929804375,3.3660778843918226,2.7280916381599227,0.006864177193863013,0.5,74
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-4.555680350902889,5.214000669492969,-0.8737398860644761,0.3831752565166344,0.5,74
sbmd,focus,self,self,without_guess,intercept,57.029850746268664,1.59767350204841,35.69556024628907,5.513880348173284e-96,0.5,75
sbmd,focus,self,self,without_guess,conditionAC,0.14186642544851497,2.4510286940805157,0.05788036092402217,0.9538939631702923,0.5,75
sbmd,focus,self,self,with_guess,intercept,52.354430379746844,1.9756564577425721,26.49976425535447,1.0616115756136121e-71,0.5,75
sbmd,focus,self,self,with_guess,conditionAC,-0.2092690894242531,2.9793747988402988,-0.07023926278281929,0.9440645230124736,0.5,75
sbmd,focus,self,self,with_guess,guessAC,11.391024165707712,3.083773576255588,3.693858801247996,0.00027627084625056643,0.5,75
sbmd,focus,self,self,with_guess,conditionAC:guessAC,2.058409138564301,4.7767158228029105,0.430925601380334,0.6669278073734963,0.5,75
sbmd,focus,self,self,without_guess,intercept,55.3134328358209,1.6113033739880616,34.328378956296234,1.097884500901789e-92,0.5,76
sbmd,focus,self,self,without_guess,conditionAC,-1.3235338459219042,2.4719386028809662,-0.5354234301690857,0.5928721809499444,0.5,76
sbmd,focus,self,self,with_guess,intercept,49.55696202531646,2.0045090541996307,24.722742918766105,1.4075424603692397e-66,0.5,76
sbmd,focus,self,self,with_guess,conditionAC,1.6365863617803202,3.0228857536059324,0.5413986816498352,0.5887591278475035,0.5,76
sbmd,focus,self,self,with_guess,guessAC,14.024856156501725,3.128809176555403,4.482490099297809,1.1661368310476136e-05,0.5,76
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-6.542728867922823,4.8464752455432665,-1.3499973767408389,0.17834966630675797,0.5,76
sbmd,focus,self,self,without_guess,intercept,56.65671641791045,1.6848321813331102,33.627513200205655,5.839644664739126e-91,0.5,77
sbmd,focus,self,self,without_guess,conditionAC,0.11096034976631819,2.5847408847071134,0.04292900322149372,0.9657952124132794,0.5,77
sbmd,focus,self,self,with_guess,intercept,53.08860759493671,2.1673490563975375,24.494719684506205,6.580022099716403e-66,0.5,77
sbmd,focus,self,self,with_guess,conditionAC,2.0565536953858694,3.268455471402871,0.629212701038624,0.5298369976004536,0.5,77
sbmd,focus,self,self,with_guess,guessAC,8.69321058688147,3.38298377961827,2.569687339104652,0.010813474366965418,0.5,77
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-4.351885390717564,5.240187630120887,-0.8304827418206722,0.4071308820044769,0.5,77
sbmd,focus,self,self,without_guess,intercept,55.37313432835821,1.63988369580673,33.766500923175386,2.643901094384028e-91,0.5,78
sbmd,focus,self,self,without_guess,conditionAC,0.14201718679330794,2.515784350321728,0.05645046117531745,0.9550317552890183,0.5,78
sbmd,focus,self,self,with_guess,intercept,51.607594936708864,2.099439598385586,24.58160500373231,3.653331913075501e-66,0.5,78
sbmd,focus,self,self,with_guess,conditionAC,1.7472437729685621,3.166045091799275,0.5518695161652285,0.5815759028009482,0.5,78
sbmd,focus,self,self,with_guess,guessAC,9.174223245109323,3.2769848892877214,2.7995927827129568,0.005553327757250477,0.5,78
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-3.3939268196516075,5.0759970486397785,-0.668622693656034,0.5044096116411336,0.5,78
sbmd,focus,self,self,without_guess,intercept,56.35820895522388,1.6760814351201325,33.62498251833714,5.924630444699795e-91,0.5,79
sbmd,focus,self,self,without_guess,conditionAC,-1.6107342077491316,2.571316158043546,-0.6264240212975993,0.5316553895065631,0.5,79
sbmd,focus,self,self,with_guess,intercept,51.62025316455697,2.136702605445676,24.1588384986267,6.455480826703508e-65,0.5,79
sbmd,focus,self,self,with_guess,conditionAC,2.621682319314007,3.222239307007467,0.813621233411368,0.41670713243214796,0.5,79
sbmd,focus,self,self,with_guess,guessAC,11.543383199079399,3.335148177795395,3.4611305356482913,0.0006415945497969973,0.5,79
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-10.190724088355774,5.166091049917981,-1.9726179794135774,0.04974220852448557,0.5,79
sbmd,focus,self,self,without_guess,intercept,54.85074626865672,1.789421006076475,30.652789970831797,2.3078990597441497e-83,0.5,80
sbmd,focus,self,self,without_guess,conditionAC,1.3613749434644966,2.7451930735914343,0.4959122753735715,0.6204277951395087,0.5,80
sbmd,focus,self,self,with_guess,intercept,51.53164556962026,2.248828386541772,22.914885759186436,3.4308662598384934e-61,0.5,80
sbmd,focus,self,self,with_guess,conditionAC,-1.0800326663944448,3.39132980104999,-0.3184687806122707,0.7504196301299594,0.5,80
sbmd,focus,self,self,with_guess,guessAC,8.086536248561567,3.510163686997964,2.3037490469504296,0.022133342300685227,0.5,80
sbmd,focus,self,self,with_guess,conditionAC:guessAC,7.326715713077489,5.437187267383764,1.3475194715158152,0.1791446716532977,0.5,80
sbmd,focus,self,self,without_guess,intercept,56.02238805970149,1.6177825327479562,34.62912160668602,2.0288729998591934e-93,0.5,81
sbmd,focus,self,self,without_guess,conditionAC,0.9069048695914373,2.481878433524489,0.36541067335983557,0.7151392418105971,0.5,81
sbmd,focus,self,self,with_guess,intercept,53.41772151898734,2.09292063210668,25.523051710383516,6.608827983106613e-69,0.5,81
sbmd,focus,self,self,with_guess,conditionAC,1.8403429971416925,3.156214210640891,0.5830855811171316,0.5604094513146125,0.5,81
sbmd,focus,self,self,with_guess,guessAC,6.345914844649025,3.266809529155342,1.9425420392629407,0.053297528220629595,0.5,81
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-1.8742496310483263,5.0602355789516995,-0.370387821239857,0.7114359024354766,0.5,81
sbmd,focus,self,self,without_guess,intercept,58.61940298507463,1.5768166253969382,37.17578952487144,1.849722660626273e-99,0.5,82
sbmd,focus,self,self,without_guess,conditionAC,-2.922433288104929,2.41903166648,-1.208100467885748,0.2282439553658284,0.5,82
sbmd,focus,self,self,with_guess,intercept,55.620253164556964,2.018411660473773,27.556446612828953,1.1526752097881942e-74,0.5,82
sbmd,focus,self,self,with_guess,conditionAC,-2.9589628419763194,3.043851481027342,-0.9721114385573203,0.332020788953163,0.5,82
sbmd,focus,self,self,with_guess,guessAC,7.307019562715763,3.1505095535117653,2.319313570901849,0.021258993591011653,0.5,82
sbmd,focus,self,self,with_guess,conditionAC:guessAC,0.8154738984873756,4.880088781493629,0.1671022669874024,0.8674370446122761,0.5,82
sbmd,focus,self,self,without_guess,intercept,57.8358208955224,1.638494685973675,35.29814371119152,4.9134001312526696e-95,0.5,83
sbmd,focus,self,self,without_guess,conditionAC,-0.3206693803708753,2.513653437495789,-0.1275710388661772,0.8985994349193223,0.5,83
sbmd,focus,self,self,with_guess,intercept,52.70886075949369,2.0616777600039713,25.566003466706725,4.967670828609018e-69,0.5,83
sbmd,focus,self,self,with_guess,conditionAC,2.1782360146998756,3.109098617531873,0.7006004899352618,0.48426358765672106,0.5,83
sbmd,focus,self,self,with_guess,guessAC,12.491139240506325,3.2180429821885914,3.8815949039969313,0.0001357521920755571,0.5,83
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-5.459317095780958,4.984696979648184,-1.0952154399897487,0.2745727996070472,0.5,83
sbmd,focus,self,self,without_guess,intercept,55.19402985074627,1.6845131437548204,32.7655679359779,8.35226045736209e-89,0.5,84
sbmd,focus,self,self,without_guess,conditionAC,1.1999095431931246,2.5842514416150957,0.4643160970602805,0.6428585843966143,0.5,84
sbmd,focus,self,self,with_guess,intercept,50.734177215189874,2.062369686357994,24.59994323558111,3.2270589793457705e-66,0.5,84
sbmd,focus,self,self,with_guess,conditionAC,-0.863209473254389,3.11014207219412,-0.27754663716870603,0.781610797588959,0.5,84
sbmd,focus,self,self,with_guess,guessAC,10.865822784810128,3.2191230000221016,3.375398450054728,0.0008656998804787687,0.5,84
sbmd,focus,self,self,with_guess,conditionAC:guessAC,6.587533797578712,4.986369909954727,1.3211081240538214,0.1877838482343161,0.5,84
sbmd,focus,self,self,without_guess,intercept,54.97014925373135,1.638433120473072,33.55043826131858,9.070572851096283e-91,0.5,85
sbmd,focus,self,self,without_guess,conditionAC,0.019749736167645044,2.5135589884056904,0.007857279760986227,0.9937376436637388,0.5,85
sbmd,focus,self,self,with_guess,intercept,48.21518987341772,2.012855415796001,23.953628012745572,2.6231004331311227e-64,0.5,85
sbmd,focus,self,self,with_guess,conditionAC,4.300939158840346,3.0354724253953425,1.4168928443750195,0.15787323191040795,0.5,85
sbmd,focus,self,self,with_guess,guessAC,16.457537399309555,3.1418368915955828,5.238189621916238,3.672233474850007e-07,0.5,85
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-9.838531296432489,4.866654967247398,-2.0216208797718007,0.04437889951942924,0.5,85
sbmd,focus,self,self,without_guess,intercept,58.86567164179105,1.6121901611763247,36.51285875534687,6.468789536429505e-98,0.5,86
sbmd,focus,self,self,without_guess,conditionAC,-3.350520126639529,2.4732990440732308,-1.3546765138119403,0.17684408854792835,0.5,86
sbmd,focus,self,self,with_guess,intercept,54.97468354430379,2.0319057329846464,27.055725397039957,2.875854294710183e-73,0.5,86
sbmd,focus,self,self,with_guess,conditionAC,-3.603715802368312,3.064201121985952,-1.1760702574355475,0.24078796101353012,0.5,86
sbmd,focus,self,self,with_guess,guessAC,9.47986191024166,3.1715722560287083,2.9890102274106445,0.0031040891804273506,0.5,86
sbmd,focus,self,self,with_guess,conditionAC:guessAC,1.608629807282317,4.912714569962131,0.32744214718233,0.7436326306970438,0.5,86
sbmd,focus,self,self,without_guess,intercept,55.47761194029852,1.6021875310493583,34.626166328958554,2.06271728813424e-93,0.5,87
sbmd,focus,self,self,without_guess,conditionAC,4.5829941203075535,2.4579537726983,1.864556677677636,0.06351186761824328,0.5,87
sbmd,focus,self,self,with_guess,intercept,49.62025316455697,1.9728973830210719,25.150954931357923,7.912668707506751e-68,0.5,87
sbmd,focus,self,self,with_guess,conditionAC,6.605553287055941,2.975213995649471,2.220194344579906,0.02738548034443549,0.5,87
sbmd,focus,self,self,with_guess,guessAC,14.270655926352127,3.079466976447847,4.634131827194741,6.017499580819809e-06,0.5,87
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-4.009975891478545,4.770044968754963,-0.840657880113276,0.40141651739276973,0.5,87
