study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,creativity,self,self,with_guess,3.0,229.0,18.68912226300513,0.18615728410713428,7.035852567088823e-11,0.5,81
sbmd,creativity,self,self,without_guess,1.0,231.0,3.173302242707176,0.00928074303045301,0.07616481409336533,0.5,82
sbmd,creativity,self,self,with_guess,3.0,229.0,23.058494553348897,0.22193469043046532,4.428315269769921e-13,0.5,82
sbmd,creativity,self,self,without_guess,1.0,231.0,1.3280416428506643,0.0014119761029749434,0.25034509836101176,0.5,83
sbmd,creativity,self,self,with_guess,3.0,229.0,22.971849373294454,0.2212558174149356,4.886538168163858e-13,0.5,83
sbmd,creativity,self,self,without_guess,1.0,231.0,2.2987692733427307,0.0055669786745469185,0.13084377150138268,0.5,84
sbmd,creativity,self,self,with_guess,3.0,229.0,16.363139971087126,0.16573597056528477,1.1408783599721224e-09,0.5,84
sbmd,creativity,self,self,without_guess,1.0,231.0,0.18814406959240332,-0.003511667666501017,0.664870612173103,0.5,85
sbmd,creativity,self,self,with_guess,3.0,229.0,14.910701624110287,0.15245601129540431,6.708317786403285e-09,0.5,85
sbmd,creativity,self,self,without_guess,1.0,231.0,0.04021877722613075,-0.004154173796464766,0.8412298852327508,0.5,86
sbmd,creativity,self,self,with_guess,3.0,229.0,19.210423602453552,0.19059773434168426,3.8005372725932656e-11,0.5,86
sbmd,creativity,self,self,without_guess,1.0,231.0,1.140339825406689,0.0006045473419753478,0.28669522951597404,0.5,87
sbmd,creativity,self,self,with_guess,3.0,229.0,22.906126826484588,0.22074008455110872,5.265763290080686e-13,0.5,87
sbmd,creativity,self,self,without_guess,1.0,231.0,2.776345824792707,0.007598484006264727,0.09702158885651915,0.5,88
sbmd,creativity,self,self,with_guess,3.0,229.0,18.73427437035004,0.18654381653976282,6.669553739720762e-11,0.5,88
sbmd,creativity,self,self,without_guess,1.0,231.0,0.5658561213466569,-0.0018748181874699288,0.4526761088525504,0.5,89
sbmd,creativity,self,self,with_guess,3.0,229.0,7.330094959251018,0.07566143401527459,0.00010313680281311858,0.5,89
sbmd,creativity,self,self,without_guess,1.0,231.0,0.4950627033994108,-0.0021812011483266502,0.4823861922158955,0.5,90
sbmd,creativity,self,self,with_guess,3.0,229.0,12.304862188690368,0.1275393990379856,1.7136304998966722e-07,0.5,90
sbmd,creativity,self,self,without_guess,1.0,231.0,2.7180206486620877,0.007350826623868767,0.10058030790340061,0.5,91
sbmd,creativity,self,self,with_guess,3.0,229.0,23.642272628034068,0.22647797340466747,2.2857717337319615e-13,0.5,91
sbmd,creativity,self,self,without_guess,1.0,231.0,1.4352513598080476,0.001872570349212177,0.23213706830697434,0.5,92
sbmd,creativity,self,self,with_guess,3.0,229.0,18.03151618550612,0.180485808776772,1.5368949835169995e-10,0.5,92
sbmd,creativity,self,self,without_guess,1.0,231.0,0.606552237071433,-0.001698776477298658,0.4368859876410064,0.5,93
sbmd,creativity,self,self,with_guess,3.0,229.0,21.873944844203173,0.21254987646096668,1.7136221010670407e-12,0.5,93
sbmd,creativity,self,self,without_guess,1.0,231.0,3.9810687262549314,0.012686420835577139,0.047189174730806006,0.5,94
sbmd,creativity,self,self,with_guess,3.0,229.0,18.369476126826854,0.1834103573678445,1.0279857620067301e-10,0.5,94
sbmd,creativity,self,self,without_guess,1.0,231.0,0.9206066153883558,-0.0003423300144402841,0.33831892587179824,0.5,95
sbmd,creativity,self,self,with_guess,3.0,229.0,7.919218819310484,0.08212473856904245,4.76927095325362e-05,0.5,95
sbmd,creativity,self,self,without_guess,1.0,231.0,1.8096702150398125,0.0034778203770141625,0.17986689704281333,0.57143,0
sbmd,creativity,self,self,with_guess,3.0,229.0,11.368445277618465,0.11822388829322672,5.598301129658757e-07,0.57143,0
sbmd,creativity,self,self,without_guess,1.0,231.0,6.82544665269945,0.024494631397482314,0.00957638750434059,0.57143,1
sbmd,creativity,self,self,with_guess,3.0,229.0,25.17426629309192,0.23815228004661326,4.100080671646324e-14,0.57143,1
sbmd,creativity,self,self,without_guess,1.0,231.0,0.16711317746772913,-0.0036029641547361546,0.6830689942384491,0.57143,2
sbmd,creativity,self,self,with_guess,3.0,229.0,13.969284826123497,0.14362025255150712,2.143067921391856e-08,0.57143,2
sbmd,creativity,self,self,without_guess,1.0,231.0,0.7258487333604422,-0.0011830845291456171,0.39511448454864984,0.57143,3
sbmd,creativity,self,self,with_guess,3.0,229.0,10.753068144905424,0.11199300900431097,1.2255001350894091e-06,0.57143,3
sbmd,creativity,self,self,without_guess,1.0,231.0,1.5677902290325492,0.0024413966717979907,0.21179448798123138,0.57143,4
sbmd,creativity,self,self,with_guess,3.0,229.0,10.19181866678314,0.1062329097875584,2.513412205670068e-06,0.57143,4
sbmd,creativity,self,self,without_guess,1.0,231.0,2.623747365733198,0.00695026676030186,0.1066399061791583,0.57143,5
sbmd,creativity,self,self,with_guess,3.0,229.0,14.565455861112465,0.1492369258307058,1.0258289528509664e-08,0.57143,5
sbmd,creativity,self,self,without_guess,1.0,231.0,3.8497132942728123,0.012134199587895744,0.05095526679430031,0.57143,6
sbmd,creativity,self,self,with_guess,3.0,229.0,27.785720947722236,0.25726050944928625,2.3177549408827682e-15,0.57143,6
sbmd,creativity,self,self,without_guess,1.0,231.0,4.096539203718692,0.013171351710266732,0.04412238356247044,0.57143,7
sbmd,creativity,self,self,with_guess,3.0,229.0,28.15247480724919,0.2598675867129855,1.5568057863530551e-15,0.57143,7
sbmd,creativity,self,self,without_guess,1.0,231.0,4.161830037316139,0.013445336927401907,0.0424824625069069,0.57143,8
sbmd,creativity,self,self,with_guess,3.0,229.0,20.73724887911961,0.2033288399972899,6.369651744571241e-12,0.57143,8
sbmd,creativity,self,self,without_guess,1.0,231.0,3.2118330467616882,0.00944372885856748,0.07441617580035655,0.57143,9
sbmd,creativity,self,self,with_guess,3.0,229.0,14.417469164890672,0.14784959246121543,1.2312012654500843e-08,0.57143,9
sbmd,creativity,self,self,without_guess,1.0,231.0,2.630574354279385,0.006979284962107646,0.10618783211319148,0.57143,10
sbmd,creativity,self,self,with_guess,3.0,229.0,13.274514355525627,0.1369803501825626,5.083988075678318e-08,0.57143,10
sbmd,creativity,self,self,without_guess,1.0,231.0,1.2866472398488558,0.0012340237514939512,0.25784246072997574,0.57143,11
sbmd,creativity,self,self,with_guess,3.0,229.0,28.623623621768964,0.2631900202059554,9.355263106318607e-16,0.57143,11
sbmd,creativity,self,self,without_guess,1.0,231.0,1.7384384205710268,0.0031728253638817483,0.18864257333159393,0.57143,12
sbmd,creativity,self,self,with_guess,3.0,229.0,14.927608526045793,0.15261302636462348,6.570464339415752e-09,0.57143,12
sbmd,creativity,self,self,without_guess,1.0,231.0,2.350086254734486,0.005785668548074496,0.12664446867922285,0.57143,13
sbmd,creativity,self,self,with_guess,3.0,229.0,13.656890754924053,0.1406473967940216,3.158060996815672e-08,0.57143,13
sbmd,creativity,self,self,without_guess,1.0,231.0,1.7882404951324027,0.0033860838221718703,0.18245596338620623,0.57143,14
sbmd,creativity,self,self,with_guess,3.0,229.0,12.651263289303317,0.13093573193025387,1.1087847011119423e-07,0.57143,14
sbmd,creativity,self,self,without_guess,1.0,231.0,4.200549970859309,0.013607748669192565,0.041540517169205454,0.57143,15
sbmd,creativity,self,self,with_guess,3.0,229.0,12.847858307426645,0.13285153617538814,8.66590983236901e-08,0.57143,15
sbmd,creativity,self,self,without_guess,1.0,231.0,0.29198332907636804,-0.0030611379639400305,0.5894729527724734,0.57143,16
sbmd,creativity,self,self,with_guess,3.0,229.0,21.591738380827504,0.21028055451349503,2.3708369481115017e-12,0.57143,16
sbmd,creativity,self,self,without_guess,1.0,231.0,4.477122526103484,0.014766285950848723,0.03542200331206323,0.57143,17
sbmd,creativity,self,self,with_guess,3.0,229.0,18.675299863866513,0.18603888161594406,7.151992733792851e-11,0.57143,17
sbmd,creativity,self,self,without_guess,1.0,231.0,2.6048626791454175,0.006869988324471166,0.10790153245689833,0.57143,18
sbmd,creativity,self,self,with_guess,3.0,229.0,16.579964823344408,0.16768283047139543,8.77612853696516e-10,0.57143,18
sbmd,creativity,self,self,without_guess,1.0,231.0,1.8343534873879306,0.0035834638441063493,0.17693751006901018,0.57143,19
sbmd,creativity,self,self,with_guess,3.0,229.0,15.1223098653681,0.15441704165466552,5.174329278639057e-09,0.57143,19
sbmd,creativity,self,self,without_guess,1.0,231.0,0.6676710811682158,-0.001434507099246085,0.41470667981605924,0.57143,20
sbmd,creativity,self,self,with_guess,3.0,229.0,13.51800010555631,0.1393190242866027,3.753569242997508e-08,0.57143,20
sbmd,creativity,self,self,without_guess,1.0,231.0,1.1832599620580844,0.0007892901585068168,0.2778269779835777,0.57143,21
sbmd,creativity,self,self,with_guess,3.0,229.0,11.608550964021314,0.12063138115338778,4.1286359595542116e-07,0.57143,21
sbmd,creativity,self,self,without_guess,1.0,231.0,7.060535741283431,0.025457960608262442,0.00842993512595044,0.57143,22
sbmd,creativity,self,self,with_guess,3.0,229.0,20.204596905203232,0.1989331743258882,1.184266109804834e-11,0.57143,22
sbmd,creativity,self,self,without_guess,1.0,231.0,2.272259304421606,0.005453967429368878,0.1330741220798484,0.57143,23
sbmd,creativity,self,self,with_guess,3.0,229.0,21.430796780702032,0.2089804998711784,2.8541445619775684e-12,0.57143,23
sbmd,creativity,self,self,without_guess,1.0,231.0,2.481655411725313,0.006345917879983065,0.11654949071112103,0.57143,24
sbmd,creativity,self,self,with_guess,3.0,229.0,14.970846410582999,0.1530143137999539,6.230760828126521e-09,0.57143,24
sbmd,creativity,self,self,without_guess,1.0,231.0,3.1670583140697075,0.00925432607674137,0.0764523430140431,0.57143,25
sbmd,creativity,self,self,with_guess,3.0,229.0,34.06016652463386,0.2994756626718894,3.060764021105043e-18,0.57143,25
sbmd,creativity,self,self,without_guess,1.0,231.0,0.7232613952272753,-0.001194263377385818,0.3959568273963274,0.57143,26
sbmd,creativity,self,self,with_guess,3.0,229.0,15.305555686942698,0.15610791269825908,4.134208547521621e-09,0.57143,26
sbmd,creativity,self,self,without_guess,1.0,231.0,6.7143330908084335,0.024038656047826623,0.010173125932192403,0.57143,27
sbmd,creativity,self,self,with_guess,3.0,229.0,15.35956296597145,0.15660496663884238,3.86990713063701e-09,0.57143,27
sbmd,creativity,self,self,without_guess,1.0,231.0,4.377392688346135,0.014348840599224477,0.03751070370936277,0.57143,28
sbmd,creativity,self,self,with_guess,3.0,229.0,17.2633042810572,0.17375949281490766,3.852798909087926e-10,0.57143,28
sbmd,creativity,self,self,without_guess,1.0,231.0,1.887776106418845,0.003812033938669135,0.17078469139881752,0.57143,29
sbmd,creativity,self,self,with_guess,3.0,229.0,9.937619734309742,0.10359940879871776,3.4837924347146386e-06,0.57143,29
sbmd,creativity,self,self,without_guess,1.0,231.0,11.299642157462465,0.042507871929786334,0.0009070915651963295,0.57143,30
sbmd,creativity,self,self,with_guess,3.0,229.0,22.70031532224853,0.2191206283605449,6.656431402470757e-13,0.57143,30
sbmd,creativity,self,self,without_guess,1.0,231.0,2.1752047561894168,0.005040007394517931,0.14161245312032028,0.57143,31
sbmd,creativity,self,self,with_guess,3.0,229.0,17.618215121708243,0.17688069430447462,2.5177448985987265e-10,0.57143,31
sbmd,creativity,self,self,without_guess,1.0,231.0,7.090664899291787,0.0255812839275662,0.008293598243611103,0.57143,32
sbmd,creativity,self,self,with_guess,3.0,229.0,15.240714157434013,0.15551037163525827,4.475686251256374e-09,0.57143,32
sbmd,creativity,self,self,without_guess,1.0,231.0,0.7134564011857996,-0.0012366290817313885,0.399172701130301,0.57143,33
sbmd,creativity,self,self,with_guess,3.0,229.0,14.604587306883555,0.14960301721333824,9.7754519584974e-09,0.57143,33
sbmd,creativity,self,self,without_guess,1.0,231.0,4.094328230332219,0.013162070959451544,0.044179077527559486,0.57143,34
sbmd,creativity,self,self,with_guess,3.0,229.0,19.446148991035336,0.1925897754235636,2.8796348674330785e-11,0.57143,34
sbmd,creativity,self,self,without_guess,1.0,231.0,3.4323361665620644,0.01037542945796488,0.06520714924034011,0.57143,35
sbmd,creativity,self,self,with_guess,3.0,229.0,19.138179809133238,0.18998525541400713,4.138397285529267e-11,0.57143,35
sbmd,creativity,self,self,without_guess,1.0,231.0,13.58736626679275,0.05146368129686063,0.00028380525899958923,0.57143,36
sbmd,creativity,self,self,with_guess,3.0,229.0,33.06307815704197,0.29309076705740844,8.5634858517129e-18,0.57143,36
sbmd,creativity,self,self,without_guess,1.0,231.0,6.352383893740135,0.022550369227116507,0.012397681899247875,0.57143,37
sbmd,creativity,self,self,with_guess,3.0,229.0,15.612855075661157,0.15892833980958898,2.8401090938949374e-09,0.57143,37
sbmd,creativity,self,self,without_guess,1.0,231.0,0.5995017765326136,-0.001729270660753901,0.4395599225456246,0.57143,38
sbmd,creativity,self,self,with_guess,3.0,229.0,8.868248135015618,0.09234861606340672,1.386306872846669e-05,0.57143,38
sbmd,creativity,self,self,without_guess,1.0,231.0,0.29498384853877396,-0.003048125556942116,0.5875680100729177,0.57143,39
sbmd,creativity,self,self,with_guess,3.0,229.0,11.185751129785833,0.11638320021592719,7.061166165437046e-07,0.57143,39
sbmd,creativity,self,self,without_guess,1.0,231.0,2.866321454674641,0.00798029166006431,0.09179950472552824,0.57143,40
sbmd,creativity,self,self,with_guess,3.0,229.0,18.31940303619807,0.1829783659775226,1.091010484991771e-10,0.57143,40
sbmd,creativity,self,self,without_guess,1.0,231.0,3.338292027327659,0.009978275454252117,0.06897513608740086,0.57143,41
sbmd,creativity,self,self,with_guess,3.0,229.0,17.225509765934884,0.1734257204176758,4.0317092392557303e-10,0.57143,41
sbmd,creativity,self,self,without_guess,1.0,231.0,1.5239839505172434,0.002253461950956326,0.21827192397232845,0.57143,42
sbmd,creativity,self,self,with_guess,3.0,229.0,17.664194530778115,0.17728332765164734,2.382984907924987e-10,0.57143,42
sbmd,creativity,self,self,without_guess,1.0,231.0,3.4986491293463433,0.010655281549055373,0.06268352195498875,0.57143,43
sbmd,creativity,self,self,with_guess,3.0,229.0,8.397195432188115,0.08730259966462273,2.556911219671582e-05,0.57143,43
sbmd,creativity,self,self,without_guess,1.0,231.0,1.59873522241214,0.002574112115612537,0.20735679335996068,0.57143,44
sbmd,creativity,self,self,with_guess,3.0,229.0,14.011812209456428,0.1440233687297976,2.0330668001569197e-08,0.57143,44
sbmd,creativity,self,self,without_guess,1.0,231.0,2.0241500038617453,0.0043950380415281876,0.15616453451973095,0.57143,45
sbmd,creativity,self,self,with_guess,3.0,229.0,17.476992993588514,0.17564156995006552,2.9816420944890536e-10,0.57143,45
sbmd,creativity,self,self,without_guess,1.0,231.0,0.24527401159991008,-0.003263746650070898,0.6208933963783401,0.57143,46
sbmd,creativity,self,self,with_guess,3.0,229.0,17.957851154292996,0.17984556293826537,1.6779911841062546e-10,0.57143,46
sbmd,creativity,self,self,without_guess,1.0,231.0,0.06259719912600323,-0.004056921424050897,0.8026594443096724,0.57143,47
sbmd,creativity,self,self,with_guess,3.0,229.0,22.177533992188746,0.21497662711880416,1.2096737813291034e-12,0.57143,47
sbmd,creativity,self,self,without_guess,1.0,231.0,0.015951310177580086,-0.004259656894865849,0.89960550568311,0.57143,48
sbmd,creativity,self,self,with_guess,3.0,229.0,11.627669425110613,0.1208225132937153,4.0298472363139017e-07,0.57143,48
sbmd,creativity,self,self,without_guess,1.0,231.0,6.611625485188491,0.023616796836981035,0.010758890191794603,0.57143,49
sbmd,creativity,self,self,with_guess,3.0,229.0,20.219590797899507,0.19905757356221154,1.1637210159273459e-11,0.57143,49
