study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,creativity,self,self,with_guess,intercept,47.8987341772152,1.9189486870137085,24.960924959257667,2.8305578068213752e-67,0.5,72
sbmd,creativity,self,self,with_guess,conditionAC,-0.8342180481829301,2.893857044806766,-0.28827203115647826,0.7733992603395066,0.5,72
sbmd,creativity,self,self,with_guess,guessAC,19.537629459148445,2.9952592375117746,6.522850915361426,4.367606405425115e-10,0.5,72
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-4.061605047640163,4.63960853137333,-0.8754197730638974,0.3822628151782319,0.5,72
sbmd,creativity,self,self,without_guess,intercept,52.26119402985075,1.6405825030605106,31.855267219025784,1.731280582289298e-86,0.5,73
sbmd,creativity,self,self,without_guess,conditionAC,4.112543343886626,2.516856407052,1.6339999899730706,0.10362095243367572,0.5,73
sbmd,creativity,self,self,with_guess,intercept,45.08860759493671,1.9710507098428478,22.875417344555093,4.518014406539309e-61,0.5,73
sbmd,creativity,self,self,with_guess,conditionAC,6.943650469579422,2.9724291331763757,2.3360188446812016,0.020354396351695836,0.5,73
sbmd,creativity,self,self,with_guess,guessAC,17.475028768699655,3.076584531006146,5.680009306614025,4.065541283262705e-08,0.5,73
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.8586381845671385,4.765580106984386,-1.2293651671033246,0.22019657093081357,0.5,73
sbmd,creativity,self,self,without_guess,intercept,55.6268656716418,1.58723606686316,35.04637201293987,1.9815315402142954e-94,0.5,74
sbmd,creativity,self,self,without_guess,conditionAC,0.7670737222976028,2.4350163779853604,0.3150178903241096,0.7530324447174629,0.5,74
sbmd,creativity,self,self,with_guess,intercept,47.60759493670885,1.857944040227782,25.623804541966834,3.384392057232155e-69,0.5,74
sbmd,creativity,self,self,with_guess,conditionAC,4.424663127807271,2.8018594171150464,1.5791881279907882,0.11567319109893677,0.5,74
sbmd,creativity,self,self,with_guess,guessAC,19.537859608745684,2.900037967108214,6.737104765641378,1.2926759555144838e-10,0.5,74
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.867414970559113,4.492112310345208,-1.7513842991949864,0.08121852423493975,0.5,74
sbmd,creativity,self,self,without_guess,intercept,52.8955223880597,1.6495073720619604,32.06746649573191,4.950149474201029e-87,0.5,75
sbmd,creativity,self,self,without_guess,conditionAC,1.720639228101915,2.530548259602234,0.6799472096897985,0.497218727600115,0.5,75
sbmd,creativity,self,self,with_guess,intercept,45.9113924050633,1.9597429139681046,23.427252665555766,9.794030294228829e-63,0.5,75
sbmd,creativity,self,self,with_guess,conditionAC,3.024091465904453,2.9553764912924043,1.023250836167408,0.30726897811396153,0.5,75
sbmd,creativity,self,self,with_guess,guessAC,17.015880322209437,3.0589343560541358,5.562682405567874,7.383894555695556e-08,0.5,75
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.8162290580420448,4.738240268995736,-0.3833129927847648,0.7018433062565677,0.5,75
sbmd,creativity,self,self,without_guess,intercept,52.649253731343286,1.677167008371195,31.39177760387403,2.7165292197005327e-85,0.5,76
sbmd,creativity,self,self,without_guess,conditionAC,0.6739785918890373,2.5729815616347484,0.2619445867543737,0.7935975908290509,0.5,76
sbmd,creativity,self,self,with_guess,intercept,46.10126582278482,1.9913249164246762,23.15105156498384,6.63439964257011e-62,0.5,76
sbmd,creativity,self,self,with_guess,conditionAC,0.6890567578603495,3.003003507541745,0.22945586181629554,0.818719430783679,0.5,76
sbmd,creativity,self,self,with_guess,guessAC,15.953279631760644,3.108230246682862,5.1325926220511375,6.096790064401392e-07,0.5,76
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,1.5266680578644654,4.814598813143882,0.3170914373377597,0.7514631212594316,0.5,76
sbmd,creativity,self,self,without_guess,intercept,52.53731343283582,1.6951547857365479,30.992634935109045,2.968292865259278e-84,0.5,77
sbmd,creativity,self,self,without_guess,conditionAC,3.5838986883763018,2.6005770361848897,1.3781167173705298,0.16950065474829495,0.5,77
sbmd,creativity,self,self,with_guess,intercept,42.139240506329116,1.856793488898999,22.6946296172742,1.597960436983075e-60,0.5,77
sbmd,creativity,self,self,with_guess,conditionAC,8.08656594528379,2.800124336291498,2.887931025232146,0.004249395415339778,0.5,77
sbmd,creativity,self,self,with_guess,guessAC,25.333486766398156,2.8982420881881104,8.740983670634586,5.01001492579932e-16,0.5,77
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-9.55929321801106,4.489330522694016,-2.1293360267612007,0.034293852670308274,0.5,77
sbmd,creativity,self,self,without_guess,intercept,52.641791044776134,1.564008834929859,33.65824403871539,4.9002026463133874e-91,0.5,78
sbmd,creativity,self,self,without_guess,conditionAC,3.287501884516808,2.3993829323035034,1.3701447319043296,0.1719718749549277,0.5,78
sbmd,creativity,self,self,with_guess,intercept,46.74683544303799,1.839983601196933,25.406115257021078,1.4392911806843696e-68,0.5,78
sbmd,creativity,self,self,with_guess,conditionAC,2.333809718252348,2.7747743036000365,0.8410809179054404,0.40117999307465,0.5,78
sbmd,creativity,self,self,with_guess,guessAC,14.362255466052936,2.872003777720568,5.000778751569705,1.1358659338968234e-06,0.5,78
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,3.962504778062149,4.448687800498404,0.8907131621189992,0.37401791420917074,0.5,78
sbmd,creativity,self,self,without_guess,intercept,55.64179104477612,1.5171335694093286,36.675604684193594,2.6916473616565296e-98,0.5,79
sbmd,creativity,self,self,without_guess,conditionAC,1.398612995627921,2.3274704791732757,0.6009154608589117,0.548485460787046,0.5,79
sbmd,creativity,self,self,with_guess,intercept,48.16455696202532,1.7836832611106455,27.002864248462316,4.046238352285363e-73,0.5,79
sbmd,creativity,self,self,with_guess,conditionAC,4.674152715394039,2.6898709724759167,1.7376865891421076,0.08361040802965265,0.5,79
sbmd,creativity,self,self,with_guess,guessAC,18.21726121979286,2.7841253915710467,6.543261763620888,3.893528087059549e-10,0.5,79
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-6.974889816131138,4.312565589440191,-1.6173411560881419,0.10718126693716207,0.5,79
sbmd,creativity,self,self,without_guess,intercept,52.75373134328359,1.6358315418137819,32.24887770827011,1.7043950756398369e-87,0.5,80
sbmd,creativity,self,self,without_guess,conditionAC,2.811925222372983,2.509567845074057,1.1204818502486047,0.26367204094169033,0.5,80
sbmd,creativity,self,self,with_guess,intercept,47.9873417721519,1.974778769672107,24.300110224559347,2.4664703017167328e-65,0.5,80
sbmd,creativity,self,self,with_guess,conditionAC,0.6739485504287477,2.9780512075306165,0.22630522562020755,0.8211658997720503,0.5,80
sbmd,creativity,self,self,with_guess,guessAC,11.612658227848105,3.0824036056469395,3.7674035309891947,0.00020982749990349075,0.5,80
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,6.861186584706386,4.774593760296929,1.4370199705282767,0.152077196415724,0.5,80
sbmd,creativity,self,self,without_guess,intercept,55.0,1.6568297305213877,33.19592773283471,6.934964226061828e-90,0.5,81
sbmd,creativity,self,self,without_guess,conditionAC,1.9191919191919193,2.5417816628409993,0.7550577405011258,0.4509834720724635,0.5,81
sbmd,creativity,self,self,with_guess,intercept,47.645569620253156,1.944841591438453,24.49843207282158,6.416533836324277e-66,0.5,81
sbmd,creativity,self,self,with_guess,conditionAC,3.1931400571661923,2.93290465685973,1.0887295806557509,0.27741759099199464,0.5,81
sbmd,creativity,self,self,with_guess,guessAC,17.918066743383196,3.035675097346421,5.902498182050491,1.2804145555196563e-08,0.5,81
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.6486683126944477,4.702212050208444,-0.3506154752466691,0.7261991538026681,0.5,81
sbmd,creativity,self,self,without_guess,intercept,50.93283582089554,1.676752349839677,30.375884563850764,1.2399802505107697e-82,0.5,82
sbmd,creativity,self,self,without_guess,conditionAC,4.582315694255992,2.5723454241775694,1.7813765022328019,0.07616481409336556,0.5,82
sbmd,creativity,self,self,with_guess,intercept,41.759493670886094,1.935265262127755,21.57817560625928,4.2535607930084304e-57,0.5,82
sbmd,creativity,self,self,with_guess,conditionAC,9.450183748468763,2.9184631409261903,3.2380685628497248,0.0013818527111508073,0.5,82
sbmd,creativity,self,self,with_guess,guessAC,22.34959723820483,3.020727543499132,7.39874646632832,2.587114021662522e-12,0.5,82
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-10.829544927829941,4.679058528975785,-2.3144709263127035,0.021527730239721213,0.5,82
sbmd,creativity,self,self,without_guess,intercept,53.694029850746276,1.812827206300006,29.618945293929144,1.2882796065896594e-80,0.5,83
sbmd,creativity,self,self,without_guess,conditionAC,3.2049600482436267,2.781101078758769,1.1524068911849943,0.2503450983610119,0.5,83
sbmd,creativity,self,self,with_guess,intercept,43.64556962025316,2.084968485352136,20.93344332390796,4.315522810413193e-55,0.5,83
sbmd,creativity,self,self,with_guess,conditionAC,8.564107799101674,3.144222031765704,2.7237605081891494,0.006951919812849744,0.5,83
sbmd,creativity,self,self,with_guess,guessAC,24.48170310701956,3.254397138357304,7.522653833015903,1.214170002628925e-12,0.5,83
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-11.934623769617644,5.041008984632218,-2.36750694275709,0.018740828854602955,0.5,83
sbmd,creativity,self,self,without_guess,intercept,52.8582089552239,1.6460336740060395,32.11247120271852,3.79830320612897e-87,0.5,84
sbmd,creativity,self,self,without_guess,conditionAC,3.828659731644805,2.525219177284278,1.5161692759526322,0.13084377150138285,0.5,84
sbmd,creativity,self,self,with_guess,intercept,46.126582278481024,1.9635481702064708,23.491444202069527,6.287041813191965e-63,0.5,84
sbmd,creativity,self,self,with_guess,conditionAC,4.857288689260923,2.9611149811474027,1.640358013851516,0.10230358082504078,0.5,84
sbmd,creativity,self,self,with_guess,guessAC,16.40069044879171,3.0648739254528374,5.351179476776846,2.1171946510508488e-07,0.5,84
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.1413181732904063,4.747440566756204,-0.2404070482277228,0.8102297920610106,0.5,84
sbmd,creativity,self,self,without_guess,intercept,54.75373134328359,1.6755288652283855,32.6784769152994,1.3855925010087448e-88,0.5,85
sbmd,creativity,self,self,without_guess,conditionAC,1.1149555254032884,2.5704684475079325,0.4337557718260409,0.6648706121731023,0.5,85
sbmd,creativity,self,self,with_guess,intercept,46.93670886075949,2.0054446425701244,23.404639482148283,1.1450703977022644e-62,0.5,85
sbmd,creativity,self,self,with_guess,conditionAC,5.14393630053083,3.0242966610550557,1.7008702773015385,0.09032479863144194,0.5,85
sbmd,creativity,self,self,with_guess,guessAC,19.045109321058685,3.130269522904524,6.084175557952292,4.873691643959431e-09,0.5,85
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-8.909538266132792,4.848737298622107,-1.8374965929098004,0.06743227577524255,0.5,85
sbmd,creativity,self,self,without_guess,intercept,54.99253731343285,1.5516533398806933,35.441252179215,2.2308438044678954e-95,0.5,86
sbmd,creativity,self,self,without_guess,conditionAC,-0.4773857982813208,2.380428075221473,-0.20054619723677442,0.8412298852327498,0.5,86
sbmd,creativity,self,self,with_guess,intercept,48.32911392405065,1.8143269978565892,26.637488160152902,4.326763075423267e-72,0.5,86
sbmd,creativity,self,self,with_guess,conditionAC,-0.03879134340547233,2.7360830437322132,-0.01417769226498263,0.9887005611762918,0.5,86
sbmd,creativity,self,self,with_guess,guessAC,16.234522439585724,2.8319567568291797,5.732616644105407,3.1023033352801776e-08,0.5,86
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,0.4211009257150575,4.386655607272243,0.09599589377769979,0.9236077875385904,0.5,86
sbmd,creativity,self,self,without_guess,intercept,53.49253731343284,1.6477329211875897,32.464325149781274,4.82837802082043e-88,0.5,87
sbmd,creativity,self,self,without_guess,conditionAC,2.6993818784863532,2.527826032561639,1.0678669511726104,0.2866952295159746,0.5,87
sbmd,creativity,self,self,with_guess,intercept,44.82278481012658,1.894951750539214,23.653786856246935,2.053752250048001e-63,0.5,87
sbmd,creativity,self,self,with_guess,conditionAC,6.096570028583099,2.857668633860476,2.133406916514016,0.03395492800713699,0.5,87
sbmd,creativity,self,self,with_guess,guessAC,21.122669735327968,2.9578027666151665,7.14133814929797,1.2163930845380158e-11,0.5,87
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.014997547010615,4.58158905855087,-1.531127619121174,0.1271180896885219,0.5,87
sbmd,creativity,self,self,without_guess,intercept,52.49253731343284,1.7119655130950964,30.662146469604135,2.1807891680621895e-83,0.5,88
sbmd,creativity,self,self,without_guess,conditionAC,4.376149555254034,2.6263667704900144,1.6662370253936596,0.09702158885651896,0.5,88
sbmd,creativity,self,self,with_guess,intercept,46.177215189873415,2.0186323932010053,22.87549498631043,4.51556778807507e-61,0.5,88
sbmd,creativity,self,self,with_guess,conditionAC,3.1937525520620658,3.0441843554611627,1.049132437177329,0.29522312073305806,0.5,88
sbmd,creativity,self,self,with_guess,guessAC,15.386421173762942,3.150854092031601,4.883254103284141,1.9583170291679156e-06,0.5,88
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,4.675043516734008,4.880622466136345,0.9578785388895118,0.33913418634604575,0.5,88
sbmd,creativity,self,self,without_guess,intercept,55.63432835820896,1.4985077022611228,37.12648808829038,2.405656005197844e-99,0.5,89
sbmd,creativity,self,self,without_guess,conditionAC,1.729308005427407,2.2988960960005858,0.7522340868018798,0.4526761088525496,0.5,89
sbmd,creativity,self,self,with_guess,intercept,51.58227848101267,1.8745914821632559,27.516543722628754,1.4877831729111235e-74,0.5,89
sbmd,creativity,self,self,with_guess,conditionAC,1.6919150673744368,2.8269644746129377,0.5984918036885095,0.5501033328400194,0.5,89
sbmd,creativity,self,self,with_guess,guessAC,9.872266973532792,2.926022718329346,3.373954314055874,0.0008700359189396263,0.5,89
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,1.0697556942963258,4.532362273333829,0.2360260786279679,0.8136233955174798,0.5,89
sbmd,creativity,self,self,without_guess,intercept,52.9776119402985,1.4150548810184453,37.438556377523234,4.577769077537503e-100,0.5,90
sbmd,creativity,self,self,without_guess,conditionAC,1.527438564751999,2.1708691498156973,0.7036069239279925,0.48238619221589485,0.5,90
sbmd,creativity,self,self,with_guess,intercept,47.405063291139236,1.7195385761561282,27.568479095775178,1.0673404795030213e-74,0.5,90
sbmd,creativity,self,self,with_guess,conditionAC,3.207839934667216,2.5931380323515962,1.237049433792838,0.2173357822901923,0.5,90
sbmd,creativity,self,self,with_guess,guessAC,13.576754890678945,2.6840028810278933,5.058398031778361,8.666392195134972e-07,0.5,90
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-3.162631089458371,4.157477426024852,-0.7607091429194608,0.4476133666946026,0.5,90
sbmd,creativity,self,self,without_guess,intercept,52.20149253731344,1.5577610525321157,33.51059037742711,1.1392640777028845e-90,0.5,91
sbmd,creativity,self,self,without_guess,conditionAC,3.9399216041007072,2.3897980616077037,1.6486420620201605,0.10058030790340065,0.5,91
sbmd,creativity,self,self,with_guess,intercept,45.50632911392405,1.7909280755821173,25.409356039679498,1.4085445400601538e-68,0.5,91
sbmd,creativity,self,self,with_guess,conditionAC,3.493670886075948,2.7007964638861193,1.2935705940050657,0.19711703625551402,0.5,91
sbmd,creativity,self,self,with_guess,guessAC,16.311852704257763,2.7954337176438533,5.8351777762794885,1.8221353746003137e-08,0.5,91
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,2.7962554038503433,4.330082005203432,0.6457742371830605,0.5190721315158138,0.5,91
sbmd,creativity,self,self,without_guess,intercept,53.149253731343286,1.6664944058415334,31.892848571852475,1.3864386513716445e-86,0.5,92
sbmd,creativity,self,self,without_guess,conditionAC,3.06286748077793,2.5566084697563527,1.1980197660339538,0.23213706830697411,0.5,92
sbmd,creativity,self,self,with_guess,intercept,46.68354430379747,1.966653990200441,23.7375484128957,1.154506443621491e-63,0.5,92
sbmd,creativity,self,self,with_guess,conditionAC,2.606778276847699,2.965798691102899,0.8789464654724457,0.38035163708806363,0.5,92
sbmd,creativity,self,self,with_guess,guessAC,15.752819332566167,3.069721754938818,5.131676611152705,6.123459433914763e-07,0.5,92
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,2.7676688975994734,4.754949776897388,0.5820605952657152,0.5610984507489822,0.5,92
sbmd,creativity,self,self,without_guess,intercept,52.14179104477613,1.6905160594091835,30.843712341306656,7.279208389265144e-84,0.5,93
sbmd,creativity,self,self,without_guess,conditionAC,2.019825116840043,2.5934606564503695,0.7788146358867641,0.4368859876410064,0.5,93
sbmd,creativity,self,self,with_guess,intercept,44.10126582278481,1.95209572518189,22.59175370033434,3.2848278390874646e-60,0.5,93
sbmd,creativity,self,self,with_guess,conditionAC,3.5277664352797116,2.9438442021323468,1.1983536468147349,0.23201808262799306,0.5,93
sbmd,creativity,self,self,with_guess,guessAC,19.589643268124284,3.046997969735984,6.429161903846521,7.379007617847328e-10,0.5,93
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-2.1105674180806955,4.719750997983097,-0.44717770470997503,0.6551694171050124,0.5,93
sbmd,creativity,self,self,without_guess,intercept,51.522388059701505,1.739998419126851,29.610594753043493,1.356519363010802e-80,0.5,94
sbmd,creativity,self,self,without_guess,conditionAC,5.326096788783354,2.6693727144292483,1.9952615683801775,0.047189174730806145,0.5,94
sbmd,creativity,self,self,with_guess,intercept,43.13924050632912,2.060924517196638,20.931984721599147,4.361089679927911e-55,0.5,94
sbmd,creativity,self,self,with_guess,conditionAC,9.215598203348305,3.1079626950243027,2.9651572774995114,0.0033453941209397155,0.5,94
sbmd,creativity,self,self,with_guess,guessAC,20.424395857307246,3.216867256390386,6.349157185996308,1.150231088981837e-09,0.5,94
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-8.40085618860629,4.9828757992389585,-1.6859453309852446,0.09316829399246604,0.5,94
sbmd,creativity,self,self,without_guess,intercept,53.85074626865673,1.5386833737839327,34.997938618279136,2.593260262064055e-94,0.5,95
sbmd,creativity,self,self,without_guess,conditionAC,-2.2648876827981304,2.3605305435770827,-0.95948247268429,0.33831892587179746,0.5,95
sbmd,creativity,self,self,with_guess,intercept,49.000000000000014,1.919577380500813,25.526452071036612,6.461097804073506e-69,0.5,95
sbmd,creativity,self,self,with_guess,conditionAC,-0.9677419354838692,2.8948051415896523,-0.33430296277297744,0.738456916680079,0.5,95
sbmd,creativity,self,self,with_guess,guessAC,11.818181818181818,2.996240556078319,3.944336777034434,0.00010640934668609653,0.5,95
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-2.3098993421574083,4.64112857809794,-0.49770207898529445,0.6191716200966606,0.5,95
sbmd,creativity,self,self,without_guess,intercept,51.1094890510949,1.6277342004397284,31.399161507626857,2.599442302126493e-85,0.57143,0
sbmd,creativity,self,self,without_guess,conditionAC,3.411344282238442,2.5358632655626994,1.3452398355088269,0.17986689704281308,0.57143,0
sbmd,creativity,self,self,with_guess,intercept,46.66666666666667,1.889114134113454,24.702936590206054,1.6088892490301285e-66,0.57143,0
sbmd,creativity,self,self,with_guess,conditionAC,1.2767295597484285,3.103046483195254,0.41144390413183907,0.681131872641896,0.57143,0
sbmd,creativity,self,self,with_guess,guessAC,12.95035460992908,3.225295806997546,4.015245541767739,8.0513652179618e-05,0.57143,0
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,1.7341561404000108,4.892050662159976,0.3544845015227894,0.7233020281993207,0.57143,0
sbmd,creativity,self,self,without_guess,intercept,51.12408759124088,1.6125820137679927,31.70324805482809,4.25908245871731e-86,0.57143,1
sbmd,creativity,self,self,without_guess,conditionAC,6.563412408759124,2.5122575235666025,2.6125555788728128,0.009576387504340549,0.57143,1
sbmd,creativity,self,self,with_guess,intercept,43.288888888888884,1.7582478479274735,24.620470282341287,2.8087626137149724e-66,0.57143,1
sbmd,creativity,self,self,with_guess,conditionAC,9.824318658280925,2.8880863800520937,3.401670644665316,0.0007902545372196507,0.57143,1
sbmd,creativity,self,self,with_guess,guessAC,22.838770685579195,3.0018670175501234,7.60818868792473,7.172489234545454e-13,0.57143,1
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-12.626396837400174,4.553159278929186,-2.7731067735389336,0.006009781006900262,0.57143,1
sbmd,creativity,self,self,without_guess,intercept,52.29197080291971,1.5697128111584149,33.31308149567139,3.5352777770617682e-90,0.57143,2
sbmd,creativity,self,self,without_guess,conditionAC,0.9996958637469593,2.445471167359167,0.40879478649773576,0.683068994238449,0.57143,2
sbmd,creativity,self,self,with_guess,intercept,47.33333333333333,1.7890046030993902,26.457915899897586,1.3951314922896562e-71,0.57143,2
sbmd,creativity,self,self,with_guess,conditionAC,-0.899371069182386,2.9386072243183414,-0.3060535146513192,0.7598419562307402,0.57143,2
sbmd,creativity,self,self,with_guess,guessAC,14.453900709219864,3.0543782087489477,4.732190881868583,3.888588785594699e-06,0.57143,2
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,0.856323073140819,4.6328069835266,0.1848389272822599,0.8535189674113934,0.57143,2
sbmd,creativity,self,self,without_guess,intercept,53.72262773722629,1.5509980773654217,34.637456049256606,1.936397344770786e-93,0.57143,3
sbmd,creativity,self,self,without_guess,conditionAC,2.0586222627737225,2.416315297845818,0.851967565908727,0.39511448454864995,0.57143,3
sbmd,creativity,self,self,with_guess,intercept,48.177777777777784,1.8021947867061159,26.732836058100382,2.327583014282606e-72,0.57143,3
sbmd,creativity,self,self,with_guess,conditionAC,4.520335429769393,2.960273333376785,1.5269993411767298,0.1281411608835896,0.57143,3
sbmd,creativity,self,self,with_guess,guessAC,16.16264775413711,3.076897887741379,5.252903522905478,3.419744569871129e-07,0.57143,3
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-9.279365612847073,4.666964287885332,-1.9883086821415739,0.047968253972309194,0.57143,3
sbmd,creativity,self,self,without_guess,intercept,51.635036496350374,1.8051198333850669,28.60476935734583,7.238014908799839e-78,0.57143,4
sbmd,creativity,self,self,without_guess,conditionAC,3.5212135036496344,2.8122141036191546,1.2521143035013014,0.21179448798123143,0.57143,4
sbmd,creativity,self,self,with_guess,intercept,45.96666666666667,2.108084607516712,21.804943930032593,8.4711648369102e-58,0.57143,4
sbmd,creativity,self,self,with_guess,conditionAC,4.071069182389934,3.462725946255569,1.175683333182113,0.24094228769553072,0.57143,4
sbmd,creativity,self,self,with_guess,guessAC,16.522695035460988,3.5991453997619502,4.590727297806254,7.284442988258857e-06,0.57143,4
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.095314605447824,5.459096681276551,-0.9333622214319054,0.3516160479451439,0.57143,4
sbmd,creativity,self,self,without_guess,intercept,53.401459854014604,1.5622309325812633,34.18282069590041,2.4947620057146664e-92,0.57143,5
sbmd,creativity,self,self,without_guess,conditionAC,3.9422901459854014,2.4338150744687717,1.6197985571462878,0.10663990617915844,0.57143,5
sbmd,creativity,self,self,with_guess,intercept,47.388888888888886,1.7840337990448774,26.562775276039947,7.038753728020842e-72,0.57143,5
sbmd,creativity,self,self,with_guess,conditionAC,5.68658280922432,2.93044221418927,1.940520369823282,0.05354398965248974,0.57143,5
sbmd,creativity,self,self,with_guess,guessAC,17.526004728132385,3.045891525395668,5.753981907105414,2.7782791645136832e-08,0.57143,5
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.996825263454898,4.619934587503923,-1.7309390667748514,0.08480959300867093,0.57143,5
sbmd,creativity,self,self,without_guess,intercept,51.12408759124089,1.7757546512996187,28.790062610183664,2.2549992080575383e-78,0.57143,6
sbmd,creativity,self,self,without_guess,conditionAC,5.427995742092458,2.766465795008983,1.962068626290329,0.050955266794300104,0.57143,6
sbmd,creativity,self,self,with_guess,intercept,42.95555555555556,1.8997273368025074,22.61143203205964,2.8616006727674504e-60,0.57143,6
sbmd,creativity,self,self,with_guess,conditionAC,5.421802935010481,3.1204796603045666,1.7374902339473348,0.08364510843341225,0.57143,6
sbmd,creativity,self,self,with_guess,guessAC,23.81040189125295,3.243415791128564,7.341150017330338,3.6681940167593834e-12,0.57143,6
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.5598534050748025,4.91953461577879,-1.1301584071066946,0.2595918090687946,0.57143,6
sbmd,creativity,self,self,without_guess,intercept,51.73722627737227,1.7053674634144098,30.33787578765361,1.5629918120243196e-82,0.57143,7
sbmd,creativity,self,self,without_guess,conditionAC,5.37735705596107,2.6568088964341774,2.023990909989146,0.04412238356247039,0.57143,7
sbmd,creativity,self,self,with_guess,intercept,44.34444444444444,1.8221781696145554,24.3359541804985,1.9329839707752515e-65,0.57143,7
sbmd,creativity,self,self,with_guess,conditionAC,3.919706498951782,2.9930979070415615,1.309581784722204,0.1916496834512514,0.57143,7
sbmd,creativity,self,self,with_guess,guessAC,21.549172576832156,3.111015636341288,6.926732326609285,4.3109863782715556e-11,0.57143,7
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.7900677062748913,4.718713263674614,-0.3793550500419489,0.7047757573572626,0.57143,7
sbmd,creativity,self,self,without_guess,intercept,51.76642335766423,1.459880273269228,35.45936218573561,2.019029129892772e-95,0.57143,8
sbmd,creativity,self,self,without_guess,conditionAC,4.639826642335767,2.2743619665317403,2.0400563809160124,0.04248246250690692,0.57143,8
sbmd,creativity,self,self,with_guess,intercept,45.76666666666667,1.6185839890466795,28.275744092601904,1.1984448891277688e-76,0.57143,8
sbmd,creativity,self,self,with_guess,conditionAC,4.818238993710695,2.658675441716751,1.8122704705165058,0.07125410974721542,0.57143,8
sbmd,creativity,self,self,with_guess,guessAC,17.488652482269508,2.763418079869226,6.328630694598744,1.2882272509234774e-09,0.57143,8
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-4.49216279380966,4.19148569818588,-1.0717352073404227,0.28496716023851315,0.57143,8
sbmd,creativity,self,self,without_guess,intercept,52.75912408759125,1.7017389899885365,31.00306474610813,2.7878263245365563e-84,0.57143,9
sbmd,creativity,self,self,without_guess,conditionAC,4.751292579075425,2.6511560616726686,1.7921587671748518,0.07441617580035675,0.57143,9
sbmd,creativity,self,self,with_guess,intercept,47.155555555555566,1.9473792154501668,24.214880790259862,4.405935537480392e-65,0.57143,9
sbmd,creativity,self,self,with_guess,conditionAC,3.6935010482180326,3.198752323551914,1.1546692818394726,0.2494293750284409,0.57143,9
sbmd,creativity,self,self,with_guess,guessAC,16.333806146572105,3.324772127213561,4.9127595882070905,1.709562467934519e-06,0.57143,9
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.4619325177875544,5.042933938393487,-0.28989721770047183,0.7721571899194516,0.57143,9
sbmd,creativity,self,self,without_guess,intercept,52.45985401459855,1.706115012686935,30.748134577387198,1.2963415938570056e-83,0.57143,10
sbmd,creativity,self,self,without_guess,conditionAC,4.310979318734793,2.6579735108650118,1.6219045453661525,0.10618783211319148,0.57143,10
sbmd,creativity,self,self,with_guess,intercept,46.966666666666676,1.9623592702791037,23.933775724965322,3.0049648800568872e-64,0.57143,10
sbmd,creativity,self,self,with_guess,conditionAC,3.4106918238993695,3.223358463337544,1.0581174457301457,0.29111676840608813,0.57143,10
sbmd,creativity,self,self,with_guess,guessAC,16.01205673758865,3.35034766399871,4.779222440001324,3.1462286862163523e-06,0.57143,10
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.738252437457014,5.081726293932919,-0.3420594374656338,0.7326198754625829,0.57143,10
sbmd,creativity,self,self,without_guess,intercept,52.98540145985401,1.7118096561807572,30.95285814549644,3.7709363782455956e-84,0.57143,11
sbmd,creativity,self,self,without_guess,conditionAC,3.025015206812652,2.6668452524814,1.1343047385287872,0.2578424607299749,0.57143,11
sbmd,creativity,self,self,with_guess,intercept,45.52222222222222,1.8140129405299512,25.094761567094015,1.1529406122674e-67,0.57143,11
