study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,mood,self,self,without_guess,1.0,231.0,3.013377038024423,0.008603683530866268,0.08391348496916826,0.21429,45
sbmd,mood,self,self,with_guess,3.0,229.0,7.656429734547933,0.07925286953325672,6.725124306138517e-05,0.21429,45
sbmd,mood,self,self,without_guess,1.0,231.0,1.3320739359935383,0.0014293073288065283,0.24962925101686942,0.21429,46
sbmd,mood,self,self,with_guess,3.0,229.0,7.673053510597564,0.07943507346643686,6.580378803556023e-05,0.21429,46
sbmd,mood,self,self,without_guess,1.0,231.0,9.688453257496786,0.036098338494874094,0.0020882093769188544,0.21429,47
sbmd,mood,self,self,with_guess,3.0,229.0,7.746355366815673,0.0802376349283952,5.9785660641674454e-05,0.21429,47
sbmd,mood,self,self,without_guess,1.0,231.0,5.910614782428793,0.020727711111376612,0.015811915458312075,0.21429,48
sbmd,mood,self,self,with_guess,3.0,229.0,10.775022099828773,0.11221681377430104,1.1916324163901413e-06,0.21429,48
sbmd,mood,self,self,without_guess,1.0,231.0,2.315631664328865,0.005638849205876095,0.1294469374946561,0.21429,49
sbmd,mood,self,self,with_guess,3.0,229.0,11.180741581960653,0.11633261954508156,7.10629611004927e-07,0.21429,49
sbmd,mood,self,self,without_guess,1.0,231.0,8.198832468738477,0.030095600360755648,0.004577278358176955,0.21429,50
sbmd,mood,self,self,with_guess,3.0,229.0,6.506291855009628,0.06646929947462477,0.00030473590993967644,0.21429,50
sbmd,mood,self,self,without_guess,1.0,231.0,4.752284946974306,0.015916218787946357,0.03026972763101763,0.21429,51
sbmd,mood,self,self,with_guess,3.0,229.0,7.096010729253445,0.07306794507074588,0.00014024020146501337,0.21429,51
sbmd,mood,self,self,without_guess,1.0,231.0,4.553843006036548,0.01508717905292456,0.03389874751949318,0.21429,52
sbmd,mood,self,self,with_guess,3.0,229.0,7.255288853069191,0.07483421414842695,0.00011377356716489022,0.21429,52
sbmd,mood,self,self,without_guess,1.0,231.0,8.521007932960474,0.0314002015850966,0.003857781440818039,0.21429,53
sbmd,mood,self,self,with_guess,3.0,229.0,8.650564802499646,0.09002369825718592,1.8390608805383624e-05,0.21429,53
sbmd,mood,self,self,without_guess,1.0,231.0,1.7642353332086902,0.0032833022311812288,0.1854079133786083,0.21429,54
sbmd,mood,self,self,with_guess,3.0,229.0,8.228842671536976,0.08548553281221893,3.183941022980726e-05,0.21429,54
sbmd,mood,self,self,without_guess,1.0,231.0,0.2102711176763326,-0.0034156306227490774,0.6469861087143532,0.21429,55
sbmd,mood,self,self,with_guess,3.0,229.0,8.445221128202334,0.08781962815348865,2.401962577736806e-05,0.21429,55
sbmd,mood,self,self,without_guess,1.0,231.0,6.27525343246404,0.022232632169395417,0.012933570704418949,0.21429,56
sbmd,mood,self,self,with_guess,3.0,229.0,6.148827202650327,0.062423524907596284,0.0004883724898825292,0.21429,56
